"","mp.top.term","MGI.ID","MP.ID","MP.Term","mp.description","TS28.mutant.expression.detected","hp.top.term","HPO.superclass.description","mp.top.description"
"866","MP:0005385","MGI:95664","MP:0002652","thin myocardium","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"867","MP:0005385","MGI:105057","MP:0003231","abnormal placenta vasculature","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"868","MP:0005385","MGI:1341884","MP:0005329","abnormal myocardium layer morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"869","MP:0005385","MGI:95489","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"870","MP:0005385","MGI:96435","MP:0004937","dilated heart","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"871","MP:0005385","MGI:95566","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"872","MP:0005385","MGI:96247","MP:0004086","absent heartbeat","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"873","MP:0005385","MGI:96435","MP:0002833","increased heart weight","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"874","MP:0005385","MGI:95489","MP:0000274","enlarged heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"875","MP:0005385","MGI:104860","MP:0002188","small heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"876","MP:0005385","MGI:94885","MP:0005608","cardiac interstitial fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"877","MP:0005385","MGI:96240","MP:0002833","increased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"878","MP:0005385","MGI:1922552","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"879","MP:0005385","MGI:96603","MP:0003057","abnormal epicardium morphology","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"880","MP:0005385","MGI:96086","MP:0003808","increased atrioventricular cushion size","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"881","MP:0005385","MGI:105923","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"882","MP:0005385","MGI:1341884","MP:0005608","cardiac interstitial fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"883","MP:0005385","MGI:105057","MP:0001619","abnormal vascular permeability","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"884","MP:0005385","MGI:95713","MP:0005294","abnormal heart ventricle morphology","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"885","MP:0005385","MGI:87964","MP:0002834","decreased heart weight","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"886","MP:0005385","MGI:2676556","MP:0002652","thin myocardium","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"887","MP:0005385","MGI:94885","MP:0002652","thin myocardium","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"888","MP:0005385","MGI:5578769","MP:0003872","absent heart right ventricle","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"889","MP:0005385","MGI:95489","MP:0001625","cardiac hypertrophy","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"890","MP:0005385","MGI:96435","MP:0000275","heart hyperplasia","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"891","MP:0005385","MGI:96086","MP:0000297","abnormal atrioventricular cushion morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"892","MP:0005385","MGI:95392","MP:0003974","abnormal endocardium morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"893","MP:0005385","MGI:95489","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"894","MP:0005385","MGI:1347466","MP:0006354","abnormal fourth pharyngeal arch artery morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"895","MP:0005385","MGI:87964","MP:0005608","cardiac interstitial fibrosis","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"896","MP:0005385","MGI:96435","MP:0000274","enlarged heart","cardiovascular system phenotype","No","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"897","MP:0005385","MGI:1922552","MP:0000274","enlarged heart","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"898","MP:0005385","MGI:1330824","MP:0005294","abnormal heart ventricle morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"899","MP:0005385","MGI:105097","MP:0005329","abnormal myocardium layer morphology","cardiovascular system phenotype","Yes","HP:0001626","Abnormality of the cardiovascular system","cardiovascular system phenotype"
"900","MP:0005387","MGI:96537","MP:0002816","colitis","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"901","MP:0005387","MGI:1330812","MP:0001860","liver inflammation","immune system phenotype","No","HP:0002715","Abnormality of the immune system","immune system phenotype"
"902","MP:0005387","MGI:1342542","MP:0000691","enlarged spleen","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"903","MP:0005387","MGI:95661","MP:0008609","decreased circulating interleukin-13 level","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"904","MP:0005387","MGI:95661","MP:0008603","decreased circulating interleukin-4 level","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"905","MP:0005387","MGI:101912","MP:0004956","decreased thymus weight","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"906","MP:0005387","MGI:95561","MP:0001879","abnormal lymphatic vessel morphology","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"907","MP:0005387","MGI:107508","MP:0001194","dermatitis","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"908","MP:0005387","MGI:1098243","MP:0001805","decreased IgG level","immune system phenotype","No","HP:0002715","Abnormality of the immune system","immune system phenotype"
"909","MP:0005387","MGI:88467","MP:0001861","lung inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"910","MP:0005387","MGI:2177632","MP:0001860","liver inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"911","MP:0005387","MGI:95482","MP:0001860","liver inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"912","MP:0005387","MGI:1890081","MP:0001859","kidney inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"913","MP:0005387","MGI:88450","MP:0004947","skin inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"914","MP:0005387","MGI:88285","MP:0001860","liver inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"915","MP:0005387","MGI:1195976","MP:0001194","dermatitis","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"916","MP:0005387","MGI:96436","MP:0001860","liver inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"917","MP:0005387","MGI:2444881","MP:0000689","abnormal spleen morphology","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"918","MP:0005387","MGI:95561","MP:0010194","absent lymphatic vessels","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"919","MP:0005387","MGI:2444881","MP:0000691","enlarged spleen","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"920","MP:0005387","MGI:109173","MP:0001194","dermatitis","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"921","MP:0005387","MGI:109177","MP:0001861","lung inflammation","immune system phenotype","Yes","HP:0002715","Abnormality of the immune system","immune system phenotype"
"922","MP:0005388","MGI:1923041","MP:0001177","atelectasis","respiratory system phenotype","No","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"923","MP:0005388","MGI:88181","MP:0004880","lung cysts","respiratory system phenotype","No","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"924","MP:0005388","MGI:1921405","MP:0010887","pale lung","respiratory system phenotype","No","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"925","MP:0005388","MGI:96432","MP:0001175","abnormal lung morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"926","MP:0005388","MGI:1921405","MP:0003641","small lung","respiratory system phenotype","No","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"927","MP:0005388","MGI:109177","MP:0006050","pulmonary fibrosis","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"928","MP:0005388","MGI:95294","MP:0001177","atelectasis","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"929","MP:0005388","MGI:95317","MP:0001958","emphysema","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"930","MP:0005388","MGI:109177","MP:0001861","lung inflammation","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"931","MP:0005388","MGI:96435","MP:0001175","abnormal lung morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"932","MP:0005388","MGI:88467","MP:0001182","lung hemorrhage","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"933","MP:0005388","MGI:95523","MP:0001175","abnormal lung morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"934","MP:0005388","MGI:95523","MP:0003641","small lung","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"935","MP:0005388","MGI:95523","MP:0001178","pulmonary hypoplasia","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"936","MP:0005388","MGI:96435","MP:0004882","enlarged lung","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"937","MP:0005388","MGI:1921405","MP:0001175","abnormal lung morphology","respiratory system phenotype","No","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"938","MP:0005388","MGI:1347464","MP:0008789","abnormal olfactory epithelium morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"939","MP:0005388","MGI:1915720","MP:0001177","atelectasis","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"940","MP:0005388","MGI:104853","MP:0006292","abnormal nasal placode morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"941","MP:0005388","MGI:88467","MP:0001861","lung inflammation","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"942","MP:0005388","MGI:95294","MP:0002270","abnormal pulmonary alveolus morphology","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"943","MP:0005388","MGI:96435","MP:0004202","pulmonary hyperplasia","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"944","MP:0005388","MGI:95317","MP:0001177","atelectasis","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"945","MP:0005388","MGI:96433","MP:0001177","atelectasis","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"946","MP:0005388","MGI:95523","MP:0001181","absent lungs","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"947","MP:0005388","MGI:107231","MP:0005631","decreased lung weight","respiratory system phenotype","Yes","HP:0002086","Abnormality of the respiratory system","respiratory system phenotype"
"948","MP:0005389","MGI:1099804","MP:0013600","testis degeneration","reproductive system phenotype","No","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"949","MP:0005389","MGI:2384887","MP:0004852","decreased testis weight","reproductive system phenotype","No","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"950","MP:0005389","MGI:1099804","MP:0004852","decreased testis weight","reproductive system phenotype","No","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"951","MP:0005389","MGI:1917498","MP:0001146","abnormal testis morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"952","MP:0005389","MGI:95692","MP:0002016","ovary cysts","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"953","MP:0005389","MGI:88064","MP:0001146","abnormal testis morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"954","MP:0005389","MGI:2176159","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"955","MP:0005389","MGI:1349421","MP:0001127","small ovary","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"956","MP:0005389","MGI:95692","MP:0001127","small ovary","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"957","MP:0005389","MGI:95583","MP:0002782","abnormal testes secretion","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"958","MP:0005389","MGI:88139","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"959","MP:0005389","MGI:95583","MP:0004852","decreased testis weight","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"960","MP:0005389","MGI:1099804","MP:0003205","testicular atrophy","reproductive system phenotype","No","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"961","MP:0005389","MGI:1917498","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"962","MP:0005389","MGI:95692","MP:0001126","abnormal ovary morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"963","MP:0005389","MGI:87986","MP:0004256","abnormal maternal decidual layer morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"964","MP:0005389","MGI:105393","MP:0001127","small ovary","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"965","MP:0005389","MGI:107430","MP:0020491","abnormal ovary topology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"966","MP:0005389","MGI:88064","MP:0003205","testicular atrophy","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"967","MP:0005389","MGI:95583","MP:0004849","abnormal testis size","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"968","MP:0005389","MGI:108427","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"969","MP:0005389","MGI:105393","MP:0004856","decreased ovary weight","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"970","MP:0005389","MGI:95583","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"971","MP:0005389","MGI:102670","MP:0001153","small seminiferous tubules","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"972","MP:0005389","MGI:2685134","MP:0001146","abnormal testis morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"973","MP:0005389","MGI:2685134","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"974","MP:0005389","MGI:88064","MP:0001147","small testis","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"975","MP:0005389","MGI:1340053","MP:0004931","enlarged epididymis","reproductive system phenotype","No","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"976","MP:0005389","MGI:88064","MP:0006262","increased testis tumor incidence","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"977","MP:0005389","MGI:87986","MP:0001146","abnormal testis morphology","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"978","MP:0005389","MGI:88064","MP:0004852","decreased testis weight","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"979","MP:0005389","MGI:108042","MP:0004852","decreased testis weight","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"980","MP:0005389","MGI:88258","MP:0004852","decreased testis weight","reproductive system phenotype","Yes","HP:0000119","Abnormality of the genitourinary system","reproductive system phenotype"
"981","MP:0005390","MGI:95524","MP:0008158","increased diameter of femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"982","MP:0005390","MGI:88452","MP:0008158","increased diameter of femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"983","MP:0005390","MGI:88452","MP:0004351","short humerus","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"984","MP:0005390","MGI:88452","MP:0004359","short ulna","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"985","MP:0005390","MGI:95524","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","No","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"986","MP:0005390","MGI:96198","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"987","MP:0005390","MGI:95524","MP:0004371","bowed femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"988","MP:0005390","MGI:96533","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"989","MP:0005390","MGI:95524","MP:0004373","bowed humerus","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"990","MP:0005390","MGI:88452","MP:0002657","chondrodystrophy","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"991","MP:0005390","MGI:88452","MP:0008160","increased diameter of humerus","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"992","MP:0005390","MGI:95524","MP:0003109","short femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"993","MP:0005390","MGI:88452","MP:0008161","increased diameter of radius","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"994","MP:0005390","MGI:95556","MP:0000157","abnormal sternum morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"995","MP:0005390","MGI:87883","MP:0000558","abnormal tibia morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"996","MP:0005390","MGI:88467","MP:0003098","decreased tendon stiffness","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"997","MP:0005390","MGI:95524","MP:0004350","long humerus","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"998","MP:0005390","MGI:1915720","MP:0004672","short ribs","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"999","MP:0005390","MGI:95524","MP:0004351","short humerus","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1000","MP:0005390","MGI:88452","MP:0005508","abnormal skeleton morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1001","MP:0005390","MGI:96389","MP:0003109","short femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1002","MP:0005390","MGI:96533","MP:0002657","chondrodystrophy","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1003","MP:0005390","MGI:88467","MP:0000559","abnormal femur morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1004","MP:0005390","MGI:88452","MP:0001533","abnormal skeleton physiology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1005","MP:0005390","MGI:1339753","MP:0000558","abnormal tibia morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1006","MP:0005390","MGI:1339753","MP:0000559","abnormal femur morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1007","MP:0005390","MGI:88452","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1008","MP:0005390","MGI:95524","MP:0004348","long femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1009","MP:0005390","MGI:109172","MP:0002818","abnormal dentin morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1010","MP:0005390","MGI:1354756","MP:0000150","abnormal rib morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1011","MP:0005390","MGI:88452","MP:0002764","short tibia","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1012","MP:0005390","MGI:88452","MP:0005108","abnormal ulna morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1013","MP:0005390","MGI:88452","MP:0000150","abnormal rib morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1014","MP:0005390","MGI:88467","MP:0003109","short femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1015","MP:0005390","MGI:88467","MP:0005296","abnormal humerus morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1016","MP:0005390","MGI:88452","MP:0004355","short radius","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1017","MP:0005390","MGI:95524","MP:0004672","short ribs","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1018","MP:0005390","MGI:88452","MP:0004356","radius hypoplasia","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1019","MP:0005390","MGI:95524","MP:0005296","abnormal humerus morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1020","MP:0005390","MGI:88467","MP:0008152","decreased diameter of femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1021","MP:0005390","MGI:88467","MP:0030278","thick neurocranium","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1022","MP:0005390","MGI:88452","MP:0004672","short ribs","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1023","MP:0005390","MGI:109172","MP:0030543","abnormal predentin morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1024","MP:0005390","MGI:88467","MP:0030279","thin neurocranium","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1025","MP:0005390","MGI:95728","MP:0004592","small mandible","skeleton phenotype","No","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1026","MP:0005390","MGI:88452","MP:0003109","short femur","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1027","MP:0005390","MGI:95523","MP:0000074","abnormal neurocranium morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1028","MP:0005390","MGI:88468","MP:0005503","abnormal tendon morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1029","MP:0005390","MGI:88156","MP:0003795","abnormal bone structure","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1030","MP:0005390","MGI:88156","MP:0004149","increased bone strength","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1031","MP:0005390","MGI:88156","MP:0005605","increased bone mass","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1032","MP:0005390","MGI:88157","MP:0003795","abnormal bone structure","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1033","MP:0005390","MGI:88157","MP:0004149","increased bone strength","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1034","MP:0005390","MGI:88157","MP:0005605","increased bone mass","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1035","MP:0005390","MGI:88452","MP:0008162","increased diameter of tibia","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1036","MP:0005390","MGI:88452","MP:0004683","absent intervertebral disk","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1037","MP:0005390","MGI:88452","MP:0008163","increased diameter of ulna","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1038","MP:0005390","MGI:96533","MP:0000088","short mandible","skeleton phenotype","No","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1039","MP:0005390","MGI:88468","MP:0003098","decreased tendon stiffness","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1040","MP:0005390","MGI:88005","MP:0030090","short upper incisors","skeleton phenotype","No","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1041","MP:0005390","MGI:88467","MP:0000074","abnormal neurocranium morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1042","MP:0005390","MGI:88452","MP:0000163","abnormal cartilage morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
"1043","MP:0005390","MGI:95524","MP:0000150","abnormal rib morphology","skeleton phenotype","Yes","HP:0000924","Abnormality of the skeletal system","skeleton phenotype"
