"","MGI.ID","Structure","ALL.TS.mutant.expression.detected","Theiler Stage","Gene.Anatomy"
"16944","MGI:96198","T5 vertebral cartilage condensation","Yes",19,"MGI:96198-T5 vertebral cartilage condensation"
"16945","MGI:96198","T6 vertebral cartilage condensation","Yes",19,"MGI:96198-T6 vertebral cartilage condensation"
"16946","MGI:96198","T7 vertebral cartilage condensation","Yes",19,"MGI:96198-T7 vertebral cartilage condensation"
"16947","MGI:96198","T8 vertebral cartilage condensation","Yes",19,"MGI:96198-T8 vertebral cartilage condensation"
"16948","MGI:96198","T9 vertebral cartilage condensation","Yes",19,"MGI:96198-T9 vertebral cartilage condensation"
"16949","MGI:96198","tail bud","Yes",14,"MGI:96198-tail bud"
"16950","MGI:96198","tail paraxial mesenchyme","Yes",20,"MGI:96198-tail paraxial mesenchyme"
"16951","MGI:96198","thoracic vertebral cartilage condensation","Yes",20,"MGI:96198-thoracic vertebral cartilage condensation"
"16952","MGI:96198","trunk paraxial mesenchyme","Yes",13,"MGI:96198-trunk paraxial mesenchyme"
"16953","MGI:96198","trunk paraxial mesenchyme","Yes",14,"MGI:96198-trunk paraxial mesenchyme"
"16954","MGI:96198","trunk paraxial mesenchyme","Yes",16,"MGI:96198-trunk paraxial mesenchyme"
"16955","MGI:96198","trunk paraxial mesenchyme","Yes",18,"MGI:96198-trunk paraxial mesenchyme"
"16956","MGI:96198","trunk paraxial mesenchyme","Yes",19,"MGI:96198-trunk paraxial mesenchyme"
"16957","MGI:96198","trunk somite","Yes",19,"MGI:96198-trunk somite"
"16958","MGI:96199","head paraxial mesenchyme","Yes",14,"MGI:96199-head paraxial mesenchyme"
"16959","MGI:96199","hindlimb bud","Yes",19,"MGI:96199-hindlimb bud"
"16960","MGI:96199","neural tube","Yes",14,"MGI:96199-neural tube"
"16961","MGI:96199","neural tube","Yes",15,"MGI:96199-neural tube"
"16962","MGI:96199","neural tube","Yes",17,"MGI:96199-neural tube"
"16963","MGI:96199","optic vesicle neural ectoderm","Yes",14,"MGI:96199-optic vesicle neural ectoderm"
"16964","MGI:96199","palatal shelf","No",21,"MGI:96199-palatal shelf"
"16965","MGI:96199","trunk paraxial mesenchyme","Yes",15,"MGI:96199-trunk paraxial mesenchyme"
"16966","MGI:96199","trunk somite","Yes",17,"MGI:96199-trunk somite"
"16967","MGI:96201","embryo","Yes",13,"MGI:96201-embryo"
"16968","MGI:96201","embryo","Yes",15,"MGI:96201-embryo"
"16969","MGI:96201","forelimb bud","Yes",18,"MGI:96201-forelimb bud"
"16970","MGI:96202","embryo","Yes",20,"MGI:96202-embryo"
"16971","MGI:96202","forelimb","Yes",20,"MGI:96202-forelimb"
"16972","MGI:96202","forelimb","Yes",21,"MGI:96202-forelimb"
"16973","MGI:96202","forelimb bud","Yes",17,"MGI:96202-forelimb bud"
"16974","MGI:96202","forelimb bud","Yes",19,"MGI:96202-forelimb bud"
"16975","MGI:96202","future arm","Yes",19,"MGI:96202-future arm"
"16976","MGI:96202","gonad","Yes",19,"MGI:96202-gonad"
"16977","MGI:96202","hand","Yes",20,"MGI:96202-hand"
"16978","MGI:96202","handplate","Yes",19,"MGI:96202-handplate"
"16979","MGI:96202","hindlimb","Yes",20,"MGI:96202-hindlimb"
"16980","MGI:96202","hindlimb","Yes",21,"MGI:96202-hindlimb"
"16981","MGI:96202","hindlimb bud","Yes",19,"MGI:96202-hindlimb bud"
"16982","MGI:96202","limb","Yes",19,"MGI:96202-limb"
"16983","MGI:96202","limb digit","Yes",20,"MGI:96202-limb digit"
"16984","MGI:96202","limb digit 1","Yes",20,"MGI:96202-limb digit 1"
"16985","MGI:96202","metanephros","Yes",26,"MGI:96202-metanephros"
"16986","MGI:96202","midgut","Yes",26,"MGI:96202-midgut"
"16987","MGI:96202","neural tube","Yes",19,"MGI:96202-neural tube"
"16988","MGI:96202","prostate gland","Yes",26,"MGI:96202-prostate gland"
"16989","MGI:96202","somite","Yes",19,"MGI:96202-somite"
"16990","MGI:96202","spinal cord","Yes",26,"MGI:96202-spinal cord"
"16991","MGI:96202","tail","Yes",19,"MGI:96202-tail"
"16992","MGI:96202","trunk","Yes",21,"MGI:96202-trunk"
"16993","MGI:96202","ureter","Yes",26,"MGI:96202-ureter"
"16994","MGI:96202","zeugopod","Yes",20,"MGI:96202-zeugopod"
"16995","MGI:96203","arm","Yes",24,"MGI:96203-arm"
"16996","MGI:96203","central nervous system","Yes",19,"MGI:96203-central nervous system"
"16997","MGI:96203","central nervous system","Yes",21,"MGI:96203-central nervous system"
"16998","MGI:96203","embryo","Yes",15,"MGI:96203-embryo"
"16999","MGI:96203","embryo ectoderm","Yes",15,"MGI:96203-embryo ectoderm"
"17000","MGI:96203","embryo ectoderm","Yes",17,"MGI:96203-embryo ectoderm"
"17001","MGI:96203","embryo mesenchyme","Yes",15,"MGI:96203-embryo mesenchyme"
"17002","MGI:96203","embryo mesenchyme","Yes",17,"MGI:96203-embryo mesenchyme"
"17003","MGI:96203","forelimb","Ambiguous_NotSpecified_Contradictory",20,"MGI:96203-forelimb"
"17004","MGI:96203","forelimb","Yes",21,"MGI:96203-forelimb"
"17005","MGI:96203","forelimb bud","Yes",15,"MGI:96203-forelimb bud"
"17006","MGI:96203","forelimb bud","Yes",16,"MGI:96203-forelimb bud"
"17007","MGI:96203","forelimb bud","Yes",17,"MGI:96203-forelimb bud"
"17008","MGI:96203","forelimb bud","Ambiguous_NotSpecified_Contradictory",19,"MGI:96203-forelimb bud"
"17009","MGI:96203","forelimb bud mesenchyme","Yes",17,"MGI:96203-forelimb bud mesenchyme"
"17010","MGI:96203","forelimb digit mesenchyme","Yes",22,"MGI:96203-forelimb digit mesenchyme"
"17011","MGI:96203","forelimb interdigital region","Yes",21,"MGI:96203-forelimb interdigital region"
"17012","MGI:96203","forelimb phalanx cartilage condensation","Yes",22,"MGI:96203-forelimb phalanx cartilage condensation"
"17013","MGI:96203","future arm","Yes",19,"MGI:96203-future arm"
"17014","MGI:96203","gonad","Yes",19,"MGI:96203-gonad"
"17015","MGI:96203","gonad primordium","Yes",18,"MGI:96203-gonad primordium"
"17016","MGI:96203","hand","Yes",20,"MGI:96203-hand"
"17017","MGI:96203","hand","Yes",21,"MGI:96203-hand"
"17018","MGI:96203","hand","Yes",24,"MGI:96203-hand"
"17019","MGI:96203","hand joint","Yes",21,"MGI:96203-hand joint"
"17020","MGI:96203","hand mesenchyme","Yes",20,"MGI:96203-hand mesenchyme"
"17021","MGI:96203","hand pre-cartilage condensation","No",21,"MGI:96203-hand pre-cartilage condensation"
"17022","MGI:96203","handplate","Yes",19,"MGI:96203-handplate"
"17023","MGI:96203","hindgut","Yes",15,"MGI:96203-hindgut"
"17024","MGI:96203","hindlimb","Ambiguous_NotSpecified_Contradictory",20,"MGI:96203-hindlimb"
"17025","MGI:96203","hindlimb","Yes",21,"MGI:96203-hindlimb"
"17026","MGI:96203","hindlimb bud","Yes",16,"MGI:96203-hindlimb bud"
"17027","MGI:96203","hindlimb bud","Yes",17,"MGI:96203-hindlimb bud"
"17028","MGI:96203","hindlimb bud","Ambiguous_NotSpecified_Contradictory",19,"MGI:96203-hindlimb bud"
"17029","MGI:96203","hindlimb bud mesenchyme","Yes",17,"MGI:96203-hindlimb bud mesenchyme"
"17030","MGI:96203","limb","Yes",15,"MGI:96203-limb"
"17031","MGI:96203","limb","Yes",17,"MGI:96203-limb"
"17032","MGI:96203","limb","Yes",18,"MGI:96203-limb"
"17033","MGI:96203","limb","Yes",19,"MGI:96203-limb"
"17034","MGI:96203","limb","Yes",20,"MGI:96203-limb"
"17035","MGI:96203","limb","Yes",21,"MGI:96203-limb"
"17036","MGI:96203","mesenchyme derived from lateral plate","Yes",14,"MGI:96203-mesenchyme derived from lateral plate"
"17037","MGI:96203","metanephros","Yes",26,"MGI:96203-metanephros"
"17038","MGI:96203","midgut","Yes",26,"MGI:96203-midgut"
"17039","MGI:96203","neural tube","Yes",19,"MGI:96203-neural tube"
"17040","MGI:96203","sclerotome","Yes",19,"MGI:96203-sclerotome"
"17041","MGI:96203","sclerotome","Yes",21,"MGI:96203-sclerotome"
"17042","MGI:96203","somite","Yes",19,"MGI:96203-somite"
"17043","MGI:96203","spinal cord","Yes",20,"MGI:96203-spinal cord"
"17044","MGI:96203","spinal cord","Yes",21,"MGI:96203-spinal cord"
"17045","MGI:96203","spinal cord","Yes",26,"MGI:96203-spinal cord"
"17046","MGI:96203","tail","Yes",15,"MGI:96203-tail"
"17047","MGI:96203","tail","Yes",19,"MGI:96203-tail"
"17048","MGI:96203","tail mesenchyme","Yes",15,"MGI:96203-tail mesenchyme"
"17049","MGI:96203","tail nervous system","Yes",15,"MGI:96203-tail nervous system"
"17050","MGI:96203","tail neural tube","Yes",17,"MGI:96203-tail neural tube"
"17051","MGI:96203","tail somite","Yes",17,"MGI:96203-tail somite"
"17052","MGI:96203","tail unsegmented mesenchyme","Yes",15,"MGI:96203-tail unsegmented mesenchyme"
"17053","MGI:96203","trunk","Ambiguous_NotSpecified_Contradictory",21,"MGI:96203-trunk"
"17054","MGI:96203","ureter","Yes",26,"MGI:96203-ureter"
"17055","MGI:96203","urethra","Yes",26,"MGI:96203-urethra"
"17056","MGI:96203","vertebral cartilage condensation","Yes",20,"MGI:96203-vertebral cartilage condensation"
"17057","MGI:96203","vertebral cartilage condensation","Yes",21,"MGI:96203-vertebral cartilage condensation"
"17058","MGI:96204","central nervous system","Yes",19,"MGI:96204-central nervous system"
"17059","MGI:96204","foot","Yes",20,"MGI:96204-foot"
"17060","MGI:96204","foot mesenchyme","Yes",20,"MGI:96204-foot mesenchyme"
"17061","MGI:96204","footplate","Yes",19,"MGI:96204-footplate"
"17062","MGI:96204","forelimb","Ambiguous_NotSpecified_Contradictory",20,"MGI:96204-forelimb"
"17063","MGI:96204","forelimb","Yes",21,"MGI:96204-forelimb"
"17064","MGI:96204","forelimb bud","Yes",15,"MGI:96204-forelimb bud"
"17065","MGI:96204","forelimb bud","Yes",17,"MGI:96204-forelimb bud"
"17066","MGI:96204","forelimb bud","Yes",18,"MGI:96204-forelimb bud"
"17067","MGI:96204","forelimb bud","Ambiguous_NotSpecified_Contradictory",19,"MGI:96204-forelimb bud"
"17068","MGI:96204","forelimb bud mesenchyme","Yes",16,"MGI:96204-forelimb bud mesenchyme"
"17069","MGI:96204","forelimb bud mesenchyme","Yes",17,"MGI:96204-forelimb bud mesenchyme"
"17070","MGI:96204","forelimb digit mesenchyme","Yes",22,"MGI:96204-forelimb digit mesenchyme"
"17071","MGI:96204","forelimb interdigital region","Yes",21,"MGI:96204-forelimb interdigital region"
"17072","MGI:96204","forelimb phalanx cartilage condensation","Yes",22,"MGI:96204-forelimb phalanx cartilage condensation"
"17073","MGI:96204","future leg","Yes",19,"MGI:96204-future leg"
"17074","MGI:96204","gonad","Yes",19,"MGI:96204-gonad"
"17075","MGI:96204","gonad primordium","Yes",18,"MGI:96204-gonad primordium"
"17076","MGI:96204","hand","Yes",20,"MGI:96204-hand"
"17077","MGI:96204","hand","Yes",21,"MGI:96204-hand"
"17078","MGI:96204","hand","Yes",24,"MGI:96204-hand"
"17079","MGI:96204","hand joint","Yes",21,"MGI:96204-hand joint"
"17080","MGI:96204","hand mesenchyme","Yes",20,"MGI:96204-hand mesenchyme"
"17081","MGI:96204","hand pre-cartilage condensation","No",21,"MGI:96204-hand pre-cartilage condensation"
"17082","MGI:96204","handplate","Yes",19,"MGI:96204-handplate"
"17083","MGI:96204","hindlimb","Yes",20,"MGI:96204-hindlimb"
"17084","MGI:96204","hindlimb","Yes",21,"MGI:96204-hindlimb"
"17085","MGI:96204","hindlimb bud","Yes",17,"MGI:96204-hindlimb bud"
"17086","MGI:96204","hindlimb bud","Yes",19,"MGI:96204-hindlimb bud"
"17087","MGI:96204","limb","Yes",17,"MGI:96204-limb"
"17088","MGI:96204","limb","Yes",18,"MGI:96204-limb"
"17089","MGI:96204","limb","Yes",19,"MGI:96204-limb"
"17090","MGI:96204","sclerotome","Yes",19,"MGI:96204-sclerotome"
"17091","MGI:96204","tail","Yes",16,"MGI:96204-tail"
"17092","MGI:96204","tail","Yes",17,"MGI:96204-tail"
"17093","MGI:96204","tail","Yes",19,"MGI:96204-tail"
"17094","MGI:96204","trunk","Ambiguous_NotSpecified_Contradictory",21,"MGI:96204-trunk"
"17095","MGI:96204","trunk mesenchyme","Yes",19,"MGI:96204-trunk mesenchyme"
"17096","MGI:96205","arm","Yes",24,"MGI:96205-arm"
"17097","MGI:96205","embryo","Yes",14,"MGI:96205-embryo"
"17098","MGI:96205","embryo","Yes",15,"MGI:96205-embryo"
"17099","MGI:96205","embryo","Yes",17,"MGI:96205-embryo"
"17100","MGI:96205","embryo","Yes",19,"MGI:96205-embryo"
"17101","MGI:96205","embryo","Yes",20,"MGI:96205-embryo"
"17102","MGI:96205","embryo mesenchyme","Yes",17,"MGI:96205-embryo mesenchyme"
"17103","MGI:96205","foot","Yes",20,"MGI:96205-foot"
"17104","MGI:96205","foot epithelium","No",20,"MGI:96205-foot epithelium"
"17105","MGI:96205","footplate","Yes",19,"MGI:96205-footplate"
"17106","MGI:96205","footplate ectoderm","No",19,"MGI:96205-footplate ectoderm"
"17107","MGI:96205","forelimb","Ambiguous_NotSpecified_Contradictory",20,"MGI:96205-forelimb"
"17108","MGI:96205","forelimb","Yes",21,"MGI:96205-forelimb"
"17109","MGI:96205","forelimb bud","Yes",15,"MGI:96205-forelimb bud"
"17110","MGI:96205","forelimb bud","Yes",16,"MGI:96205-forelimb bud"
"17111","MGI:96205","forelimb bud","Ambiguous_NotSpecified_Contradictory",17,"MGI:96205-forelimb bud"
"17112","MGI:96205","forelimb bud","Yes",18,"MGI:96205-forelimb bud"
"17113","MGI:96205","forelimb bud","Ambiguous_NotSpecified_Contradictory",19,"MGI:96205-forelimb bud"
"17114","MGI:96205","forelimb bud mesenchyme","Yes",17,"MGI:96205-forelimb bud mesenchyme"
"17115","MGI:96205","forelimb digit mesenchyme","Yes",21,"MGI:96205-forelimb digit mesenchyme"
"17116","MGI:96205","forelimb digit mesenchyme","Yes",22,"MGI:96205-forelimb digit mesenchyme"
"17117","MGI:96205","forelimb digit mesenchyme","Yes",24,"MGI:96205-forelimb digit mesenchyme"
"17118","MGI:96205","forelimb digit pre-cartilage condensation","Yes",21,"MGI:96205-forelimb digit pre-cartilage condensation"
"17119","MGI:96205","forelimb interdigital region","Yes",21,"MGI:96205-forelimb interdigital region"
"17120","MGI:96205","forelimb phalanx","Yes",24,"MGI:96205-forelimb phalanx"
"17121","MGI:96205","forelimb phalanx cartilage condensation","Yes",22,"MGI:96205-forelimb phalanx cartilage condensation"
"17122","MGI:96205","future arm","Yes",19,"MGI:96205-future arm"
"17123","MGI:96205","future leg","Yes",19,"MGI:96205-future leg"
"17124","MGI:96205","genital tubercle","Yes",19,"MGI:96205-genital tubercle"
"17125","MGI:96205","genitourinary system","Yes",19,"MGI:96205-genitourinary system"
"17126","MGI:96205","genitourinary system","Yes",21,"MGI:96205-genitourinary system"
"17127","MGI:96205","gonad","Yes",19,"MGI:96205-gonad"
"17128","MGI:96205","gonad primordium","Ambiguous_NotSpecified_Contradictory",18,"MGI:96205-gonad primordium"
"17129","MGI:96205","hand","Yes",20,"MGI:96205-hand"
"17130","MGI:96205","hand","Yes",21,"MGI:96205-hand"
"17131","MGI:96205","hand","Yes",24,"MGI:96205-hand"
"17132","MGI:96205","hand epithelium","No",20,"MGI:96205-hand epithelium"
"17133","MGI:96205","hand joint","Yes",21,"MGI:96205-hand joint"
"17134","MGI:96205","hand pre-cartilage condensation","No",21,"MGI:96205-hand pre-cartilage condensation"
"17135","MGI:96205","handplate","Yes",19,"MGI:96205-handplate"
"17136","MGI:96205","handplate ectoderm","No",19,"MGI:96205-handplate ectoderm"
"17137","MGI:96205","handplate mesenchyme","Yes",19,"MGI:96205-handplate mesenchyme"
"17138","MGI:96205","head","Yes",15,"MGI:96205-head"
"17139","MGI:96205","hindlimb","Yes",20,"MGI:96205-hindlimb"
"17140","MGI:96205","hindlimb","Yes",21,"MGI:96205-hindlimb"
"17141","MGI:96205","hindlimb bud","Yes",16,"MGI:96205-hindlimb bud"
"17142","MGI:96205","hindlimb bud","Yes",17,"MGI:96205-hindlimb bud"
"17143","MGI:96205","hindlimb bud","Yes",19,"MGI:96205-hindlimb bud"
"17144","MGI:96205","hindlimb bud mesenchyme","Yes",17,"MGI:96205-hindlimb bud mesenchyme"
"17145","MGI:96205","limb","Yes",17,"MGI:96205-limb"
"17146","MGI:96205","limb","Yes",18,"MGI:96205-limb"
"17147","MGI:96205","limb","Yes",19,"MGI:96205-limb"
"17148","MGI:96205","limb digit 1","No",20,"MGI:96205-limb digit 1"
"17149","MGI:96205","reproductive system","Yes",19,"MGI:96205-reproductive system"
"17150","MGI:96205","tail","Yes",19,"MGI:96205-tail"
"17151","MGI:96205","tail somite","No",17,"MGI:96205-tail somite"
"17152","MGI:96205","trunk","Yes",15,"MGI:96205-trunk"
"17153","MGI:96205","trunk","Ambiguous_NotSpecified_Contradictory",21,"MGI:96205-trunk"
"17154","MGI:96207","central nervous system","Yes",15,"MGI:96207-central nervous system"
"17155","MGI:96207","cervical vertebral cartilage condensation","Yes",19,"MGI:96207-cervical vertebral cartilage condensation"
"17156","MGI:96207","cervical vertebral pre-cartilage condensation","Yes",15,"MGI:96207-cervical vertebral pre-cartilage condensation"
"17157","MGI:96207","embryo","Yes",17,"MGI:96207-embryo"
"17158","MGI:96207","embryo","Ambiguous_NotSpecified_Contradictory",20,"MGI:96207-embryo"
"17159","MGI:96207","forelimb bud","Yes",18,"MGI:96207-forelimb bud"
"17160","MGI:96207","future hindbrain","Yes",15,"MGI:96207-future hindbrain"
"17161","MGI:96207","future spinal cord","Yes",15,"MGI:96207-future spinal cord"
"17162","MGI:96207","limb","Yes",15,"MGI:96207-limb"
"17163","MGI:96207","rhombomere 5","Yes",15,"MGI:96207-rhombomere 5"
"17164","MGI:96207","somite","Yes",15,"MGI:96207-somite"
"17165","MGI:96207","somite 05","Ambiguous_NotSpecified_Contradictory",15,"MGI:96207-somite 05"
"17166","MGI:96207","somite 06","Yes",15,"MGI:96207-somite 06"
"17167","MGI:96207","trunk paraxial mesenchyme","Yes",15,"MGI:96207-trunk paraxial mesenchyme"
"17168","MGI:96208","axial skeleton","Yes",20,"MGI:96208-axial skeleton"
"17169","MGI:96208","C1 vertebral cartilage condensation","Yes",19,"MGI:96208-C1 vertebral cartilage condensation"
"17170","MGI:96208","C2 vertebral cartilage condensation","Yes",19,"MGI:96208-C2 vertebral cartilage condensation"
"17171","MGI:96208","C3 vertebral cartilage condensation","Yes",19,"MGI:96208-C3 vertebral cartilage condensation"
"17172","MGI:96208","C4 vertebral cartilage condensation","Yes",19,"MGI:96208-C4 vertebral cartilage condensation"
"17173","MGI:96208","C5 vertebral cartilage condensation","Yes",19,"MGI:96208-C5 vertebral cartilage condensation"
"17174","MGI:96208","C6 vertebral cartilage condensation","Yes",19,"MGI:96208-C6 vertebral cartilage condensation"
"17175","MGI:96208","C7 vertebral cartilage condensation","Yes",19,"MGI:96208-C7 vertebral cartilage condensation"
"17176","MGI:96208","central nervous system","Yes",15,"MGI:96208-central nervous system"
"17177","MGI:96208","cervical vertebral cartilage condensation","Yes",20,"MGI:96208-cervical vertebral cartilage condensation"
"17178","MGI:96208","embryo","Yes",15,"MGI:96208-embryo"
"17179","MGI:96208","embryo","Yes",17,"MGI:96208-embryo"
"17180","MGI:96208","embryo","Yes",20,"MGI:96208-embryo"
"17181","MGI:96208","embryo ectoderm","Yes",15,"MGI:96208-embryo ectoderm"
"17182","MGI:96208","embryo mesenchyme","Yes",15,"MGI:96208-embryo mesenchyme"
"17183","MGI:96208","embryo mesenchyme","Yes",20,"MGI:96208-embryo mesenchyme"
"17184","MGI:96208","forelimb bud","Yes",15,"MGI:96208-forelimb bud"
"17185","MGI:96208","forelimb bud","Yes",18,"MGI:96208-forelimb bud"
"17186","MGI:96208","forelimb bud","Yes",19,"MGI:96208-forelimb bud"
"17187","MGI:96208","forelimb bud mesenchyme","Yes",19,"MGI:96208-forelimb bud mesenchyme"
"17188","MGI:96208","future hindbrain","Yes",13,"MGI:96208-future hindbrain"
"17189","MGI:96208","future hindbrain","Yes",15,"MGI:96208-future hindbrain"
"17190","MGI:96208","future spinal cord","Yes",15,"MGI:96208-future spinal cord"
"17191","MGI:96208","head paraxial mesenchyme","Yes",13,"MGI:96208-head paraxial mesenchyme"
"17192","MGI:96208","hindbrain","Yes",19,"MGI:96208-hindbrain"
"17193","MGI:96208","limb","Yes",19,"MGI:96208-limb"
"17194","MGI:96208","limb mesenchyme","Yes",19,"MGI:96208-limb mesenchyme"
"17195","MGI:96208","neural ectoderm","Yes",12,"MGI:96208-neural ectoderm"
"17196","MGI:96208","neural tube","Yes",15,"MGI:96208-neural tube"
"17197","MGI:96208","neural tube","Yes",17,"MGI:96208-neural tube"
"17198","MGI:96208","rhombomere","Yes",15,"MGI:96208-rhombomere"
"17199","MGI:96208","rhombomere 5","Yes",15,"MGI:96208-rhombomere 5"
"17200","MGI:96208","rhombomere 6","Ambiguous_NotSpecified_Contradictory",15,"MGI:96208-rhombomere 6"
"17201","MGI:96208","rhombomere 7","Yes",15,"MGI:96208-rhombomere 7"
"17202","MGI:96208","rhombomere 8","Yes",15,"MGI:96208-rhombomere 8"
"17203","MGI:96208","somite 06","Yes",15,"MGI:96208-somite 06"
"17204","MGI:96208","somite 07","Yes",15,"MGI:96208-somite 07"
"17205","MGI:96208","T1 vertebral cartilage condensation","Yes",19,"MGI:96208-T1 vertebral cartilage condensation"
"17206","MGI:96208","T10 vertebral cartilage condensation","Yes",19,"MGI:96208-T10 vertebral cartilage condensation"
"17207","MGI:96208","T11 vertebral cartilage condensation","Yes",19,"MGI:96208-T11 vertebral cartilage condensation"
"17208","MGI:96208","T2 vertebral cartilage condensation","Yes",19,"MGI:96208-T2 vertebral cartilage condensation"
"17209","MGI:96208","T3 vertebral cartilage condensation","Yes",19,"MGI:96208-T3 vertebral cartilage condensation"
"17210","MGI:96208","T4 vertebral cartilage condensation","Yes",19,"MGI:96208-T4 vertebral cartilage condensation"
"17211","MGI:96208","T5 vertebral cartilage condensation","Yes",19,"MGI:96208-T5 vertebral cartilage condensation"
"17212","MGI:96208","T6 vertebral cartilage condensation","Yes",19,"MGI:96208-T6 vertebral cartilage condensation"
"17213","MGI:96208","T7 vertebral cartilage condensation","Yes",19,"MGI:96208-T7 vertebral cartilage condensation"
"17214","MGI:96208","T8 vertebral cartilage condensation","Yes",19,"MGI:96208-T8 vertebral cartilage condensation"
"17215","MGI:96208","T9 vertebral cartilage condensation","Yes",19,"MGI:96208-T9 vertebral cartilage condensation"
"17216","MGI:96208","tail somite","Yes",19,"MGI:96208-tail somite"
"17217","MGI:96208","trunk paraxial mesenchyme","Yes",12,"MGI:96208-trunk paraxial mesenchyme"
"17218","MGI:96208","trunk paraxial mesenchyme","Yes",15,"MGI:96208-trunk paraxial mesenchyme"
"17219","MGI:96208","trunk somite","Yes",15,"MGI:96208-trunk somite"
"17220","MGI:96208","trunk somite","Yes",17,"MGI:96208-trunk somite"
"17221","MGI:96208","trunk somite","Yes",19,"MGI:96208-trunk somite"
"17222","MGI:96209","embryo","Yes",15,"MGI:96209-embryo"
"17223","MGI:96209","embryo","Yes",19,"MGI:96209-embryo"
"17224","MGI:96209","forelimb","Yes",21,"MGI:96209-forelimb"
"17225","MGI:96209","gonad","Yes",19,"MGI:96209-gonad"
"17226","MGI:96209","hindlimb","Yes",21,"MGI:96209-hindlimb"
"17227","MGI:96209","hindlimb bud","Yes",19,"MGI:96209-hindlimb bud"
"17228","MGI:96209","somite 11","Yes",15,"MGI:96209-somite 11"
"17229","MGI:96209","somite 12","Yes",15,"MGI:96209-somite 12"
"17230","MGI:96209","somite 13","Yes",15,"MGI:96209-somite 13"
"17231","MGI:96209","somite 14","Yes",15,"MGI:96209-somite 14"
"17232","MGI:96209","somite 15","Yes",15,"MGI:96209-somite 15"
"17233","MGI:96209","somite 16","Yes",15,"MGI:96209-somite 16"
"17234","MGI:96209","somite 17","Yes",15,"MGI:96209-somite 17"
"17235","MGI:96209","somite 18","Yes",15,"MGI:96209-somite 18"
"17236","MGI:96209","somite 19","Yes",15,"MGI:96209-somite 19"
"17237","MGI:96209","somite 20","Yes",15,"MGI:96209-somite 20"
"17238","MGI:96209","somite 21","Yes",15,"MGI:96209-somite 21"
"17239","MGI:96209","somite 22","Yes",15,"MGI:96209-somite 22"
"17240","MGI:96209","somite 23","Yes",15,"MGI:96209-somite 23"
"17241","MGI:96209","somite 24","Yes",15,"MGI:96209-somite 24"
"17242","MGI:96209","somite 25","Yes",15,"MGI:96209-somite 25"
"17243","MGI:96209","somite 26","Yes",15,"MGI:96209-somite 26"
"17244","MGI:96209","somite 27","Yes",15,"MGI:96209-somite 27"
"17245","MGI:96209","somite 28","Yes",15,"MGI:96209-somite 28"
"17246","MGI:96209","somite 29","Yes",15,"MGI:96209-somite 29"
"17247","MGI:96209","somite 30","Yes",15,"MGI:96209-somite 30"
"17248","MGI:96209","tail","Yes",19,"MGI:96209-tail"
"17249","MGI:96209","tail paraxial mesenchyme","Yes",15,"MGI:96209-tail paraxial mesenchyme"
"17250","MGI:96209","trunk","Yes",21,"MGI:96209-trunk"
"17251","MGI:96210","embryo","Yes",20,"MGI:96210-embryo"
"17252","MGI:96210","forelimb","Yes",20,"MGI:96210-forelimb"
"17253","MGI:96210","forelimb","Yes",21,"MGI:96210-forelimb"
"17254","MGI:96210","forelimb bud","Yes",15,"MGI:96210-forelimb bud"
"17255","MGI:96210","forelimb bud","Yes",17,"MGI:96210-forelimb bud"
"17256","MGI:96210","forelimb bud","Yes",19,"MGI:96210-forelimb bud"
"17257","MGI:96210","gonad","Yes",19,"MGI:96210-gonad"
"17258","MGI:96210","hindlimb","Yes",20,"MGI:96210-hindlimb"
"17259","MGI:96210","hindlimb","Yes",21,"MGI:96210-hindlimb"
"17260","MGI:96210","hindlimb bud","Yes",19,"MGI:96210-hindlimb bud"
"17261","MGI:96210","limb","Yes",19,"MGI:96210-limb"
"17262","MGI:96210","limb digit","Yes",20,"MGI:96210-limb digit"
"17263","MGI:96210","limb digit 1","Yes",20,"MGI:96210-limb digit 1"
"17264","MGI:96210","neural tube","Yes",17,"MGI:96210-neural tube"
"17265","MGI:96210","spinal cord","Yes",20,"MGI:96210-spinal cord"
"17266","MGI:96210","tail","Yes",19,"MGI:96210-tail"
"17267","MGI:96210","trunk","Yes",21,"MGI:96210-trunk"
"17268","MGI:96210","trunk somite","Yes",17,"MGI:96210-trunk somite"
"17269","MGI:96210","vertebral cartilage condensation","Yes",20,"MGI:96210-vertebral cartilage condensation"
"17270","MGI:96210","zeugopod","Yes",20,"MGI:96210-zeugopod"
"17271","MGI:96211","liver","No",26,"MGI:96211-liver"
"17272","MGI:96213","liver","Yes",22,"MGI:96213-liver"
"17273","MGI:96217","brain","Yes",25,"MGI:96217-brain"
"17274","MGI:96217","brain","Yes",26,"MGI:96217-brain"
"17275","MGI:96224","embryo","Yes",22,"MGI:96224-embryo"
"17276","MGI:96232","adrenal cortex","Yes",24,"MGI:96232-adrenal cortex"
"17277","MGI:96232","adrenal cortex","Yes",26,"MGI:96232-adrenal cortex"
"17278","MGI:96232","ovary","Yes",20,"MGI:96232-ovary"
"17279","MGI:96232","testis","Yes",20,"MGI:96232-testis"
"17280","MGI:96233","testis","Yes",21,"MGI:96233-testis"
"17281","MGI:96233","testis","Yes",22,"MGI:96233-testis"
"17282","MGI:96233","testis","Yes",24,"MGI:96233-testis"
"17283","MGI:96233","testis","Yes",26,"MGI:96233-testis"
