"","MGI.ID","MP.ID","MP.Term","mp.description","EMAPA.ID","EMAPA.Term","Gene.Anatomy","mp.ancestors","TS28.mutant.expression.detected","TS28.wt.expression.detected","Mutant.WT.Expression"
"472","MGI:95664","MP:0002189","abnormal myocardial trabeculae morphology","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:95664-cardiac muscle tissue","MP:0005385","Yes","Yes","Yes-Yes"
"473","MGI:101757","MP:0002151","abnormal neural tube morphology","nervous system phenotype","EMAPA:16164","neural tube","MGI:101757-neural tube","MP:0003631","Yes","Yes","Yes-Yes"
"474","MGI:101757","MP:0002151","abnormal neural tube morphology","embryo phenotype","EMAPA:16164","neural tube","MGI:101757-neural tube","MP:0005380","Yes","Yes","Yes-Yes"
"475","MGI:101757","MP:0000930","wavy neural tube","nervous system phenotype","EMAPA:16164","neural tube","MGI:101757-neural tube","MP:0003631","Yes","Yes","Yes-Yes"
"476","MGI:101757","MP:0000930","wavy neural tube","embryo phenotype","EMAPA:16164","neural tube","MGI:101757-neural tube","MP:0005380","Yes","Yes","Yes-Yes"
"477","MGI:107444","MP:0000771","abnormal brain size","nervous system phenotype","EMAPA:16894","brain","MGI:107444-brain","MP:0003631","Yes","Yes","Yes-Yes"
"478","MGI:96433","MP:0002192","hydrops fetalis","homeostasis/metabolism phenotype","EMAPA:16039","embryo","MGI:96433-embryo","MP:0005376","Yes","Yes","Yes-Yes"
"479","MGI:891976","MP:0000473","abnormal stomach glandular epithelium morphology","digestive/alimentary phenotype","EMAPA:17623","stomach glandular region","MGI:891976-stomach glandular region","MP:0005381","Yes","Yes","Yes-Yes"
"480","MGI:88523","MP:0001303","abnormal lens morphology","vision/eye phenotype","EMAPA:17838","lens","MGI:88523-lens","MP:0005391","Yes","Yes","Yes-Yes"
"481","MGI:1201683","MP:0012102","absent trophectoderm","embryo phenotype","EMAPA:16046","trophectoderm","MGI:1201683-trophectoderm","MP:0005380","No","Yes","No-Yes"
"482","MGI:1270862","MP:0002092","abnormal eye morphology","vision/eye phenotype","EMAPA:16198","eye","MGI:1270862-eye","MP:0005391","Yes","Yes","Yes-Yes"
"483","MGI:96575","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96575-liver","MP:0005370","Yes","Yes","Yes-Yes"
"484","MGI:104627","MP:0002095","abnormal skin pigmentation","pigmentation phenotype","EMAPA:17525","skin","MGI:104627-skin","MP:0001186","Yes","Yes","Yes-Yes"
"485","MGI:104627","MP:0002095","abnormal skin pigmentation","integument phenotype","EMAPA:17525","skin","MGI:104627-skin","MP:0010771","Yes","Yes","Yes-Yes"
"486","MGI:98715","MP:0003068","enlarged kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:98715-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"487","MGI:98715","MP:0003333","liver fibrosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:98715-liver","MP:0005370","Yes","Yes","Yes-Yes"
"488","MGI:98715","MP:0008528","polycystic kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:98715-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"489","MGI:98715","MP:0003675","kidney cysts","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:98715-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"490","MGI:98715","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:98715-liver","MP:0005370","Yes","Yes","Yes-Yes"
"491","MGI:2177632","MP:0003327","liver cysts","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177632-liver","MP:0005370","Yes","Yes","Yes-Yes"
"492","MGI:2177632","MP:0003333","liver fibrosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:2177632-liver","MP:0005370","Yes","Yes","Yes-Yes"
"493","MGI:109442","MP:0002135","abnormal kidney morphology","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:109442-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"494","MGI:109442","MP:0000520","absent kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:109442-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"495","MGI:109442","MP:0002989","small kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:109442-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"496","MGI:109442","MP:0003604","single kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:109442-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"497","MGI:96533","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","EMAPA:17214","axial skeleton","MGI:96533-axial skeleton","MP:0005390","Yes","Yes","Yes-Yes"
"498","MGI:96533","MP:0000088","short mandible","craniofacial phenotype","EMAPA:18290","mandible","MGI:96533-mandible","MP:0005382","No","Yes","No-Yes"
"499","MGI:96533","MP:0000088","short mandible","skeleton phenotype","EMAPA:18290","mandible","MGI:96533-mandible","MP:0005390","No","Yes","No-Yes"
"500","MGI:96533","MP:0000550","abnormal forelimb morphology","limbs/digits/tail phenotype","EMAPA:17412","forelimb","MGI:96533-forelimb","MP:0005371","Yes","Yes","Yes-Yes"
"501","MGI:96533","MP:0002657","chondrodystrophy","skeleton phenotype","EMAPA:32730","cartilage","MGI:96533-cartilage","MP:0005390","Yes","Yes","Yes-Yes"
"502","MGI:95524","MP:0003109","short femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005371","Yes","Yes","Yes-Yes"
"503","MGI:95524","MP:0003109","short femur","skeleton phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005390","Yes","Yes","Yes-Yes"
"504","MGI:95524","MP:0004351","short humerus","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"505","MGI:95524","MP:0004351","short humerus","skeleton phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"506","MGI:101912","MP:0004956","decreased thymus weight","endocrine/exocrine gland phenotype","EMAPA:18768","thymus","MGI:101912-thymus","MP:0005379","Yes","Yes","Yes-Yes"
"507","MGI:101912","MP:0004956","decreased thymus weight","immune system phenotype","EMAPA:18768","thymus","MGI:101912-thymus","MP:0005387","Yes","Yes","Yes-Yes"
"508","MGI:101912","MP:0004956","decreased thymus weight","hematopoietic system phenotype","EMAPA:18768","thymus","MGI:101912-thymus","MP:0005397","Yes","Yes","Yes-Yes"
"509","MGI:88181","MP:0003402","decreased liver weight","liver/biliary system phenotype","EMAPA:16846","liver","MGI:88181-liver","MP:0005370","No","Yes","No-Yes"
"510","MGI:88181","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:88181-liver","MP:0005370","No","Yes","No-Yes"
"511","MGI:88181","MP:0004880","lung cysts","respiratory system phenotype","EMAPA:16728","lung","MGI:88181-lung","MP:0005388","No","Yes","No-Yes"
"512","MGI:107430","MP:0020491","abnormal ovary topology","endocrine/exocrine gland phenotype","EMAPA:17962","ovary","MGI:107430-ovary","MP:0005379","Yes","Yes","Yes-Yes"
"513","MGI:107430","MP:0020491","abnormal ovary topology","reproductive system phenotype","EMAPA:17962","ovary","MGI:107430-ovary","MP:0005389","Yes","Yes","Yes-Yes"
"514","MGI:1306796","MP:0002152","abnormal brain morphology","nervous system phenotype","EMAPA:16894","brain","MGI:1306796-brain","MP:0003631","Yes","Yes","Yes-Yes"
"515","MGI:95721","MP:0001711","abnormal placenta morphology","embryo phenotype","EMAPA:35689","placenta","MGI:95721-placenta","MP:0005380","Yes","Yes","Yes-Yes"
"516","MGI:95721","MP:0004259","small placenta","embryo phenotype","EMAPA:35689","placenta","MGI:95721-placenta","MP:0005380","Yes","Yes","Yes-Yes"
"517","MGI:102720","MP:0001044","abnormal enteric nervous system morphology","nervous system phenotype","EMAPA:26922","enteric nervous system","MGI:102720-enteric nervous system","MP:0003631","Yes","Yes","Yes-Yes"
"518","MGI:95524","MP:0002114","abnormal axial skeleton morphology","skeleton phenotype","EMAPA:17214","axial skeleton","MGI:95524-axial skeleton","MP:0005390","No","Yes","No-Yes"
"519","MGI:95524","MP:0000150","abnormal rib morphology","skeleton phenotype","EMAPA:18010","rib","MGI:95524-rib","MP:0005390","Yes","Yes","Yes-Yes"
"520","MGI:95524","MP:0000559","abnormal femur morphology","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005371","Yes","Yes","Yes-Yes"
"521","MGI:95524","MP:0000559","abnormal femur morphology","skeleton phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005390","Yes","Yes","Yes-Yes"
"522","MGI:95524","MP:0005296","abnormal humerus morphology","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"523","MGI:95524","MP:0005296","abnormal humerus morphology","skeleton phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"524","MGI:95524","MP:0004348","long femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005371","Yes","Yes","Yes-Yes"
"525","MGI:95524","MP:0004348","long femur","skeleton phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005390","Yes","Yes","Yes-Yes"
"526","MGI:95524","MP:0004371","bowed femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005371","Yes","Yes","Yes-Yes"
"527","MGI:95524","MP:0004371","bowed femur","skeleton phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005390","Yes","Yes","Yes-Yes"
"528","MGI:95524","MP:0004373","bowed humerus","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"529","MGI:95524","MP:0004373","bowed humerus","skeleton phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"530","MGI:88452","MP:0000150","abnormal rib morphology","skeleton phenotype","EMAPA:18010","rib","MGI:88452-rib","MP:0005390","Yes","Yes","Yes-Yes"
"531","MGI:88452","MP:0002657","chondrodystrophy","skeleton phenotype","EMAPA:32730","cartilage","MGI:88452-cartilage","MP:0005390","Yes","Yes","Yes-Yes"
"532","MGI:1351351","MP:0003197","nephrocalcinosis","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1351351-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"533","MGI:107739","MP:0000042","abnormal organ of Corti morphology","hearing/vestibular/ear phenotype","EMAPA:19061","organ of Corti","MGI:107739-organ of Corti","MP:0005377","Yes","No","Yes-No"
"534","MGI:96436","MP:0001654","hepatic necrosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005370","Yes","Yes","Yes-Yes"
"535","MGI:96436","MP:0001654","hepatic necrosis","cellular phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005384","Yes","Yes","Yes-Yes"
"536","MGI:96436","MP:0001860","liver inflammation","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005370","Yes","Yes","Yes-Yes"
"537","MGI:96436","MP:0001860","liver inflammation","immune system phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005387","Yes","Yes","Yes-Yes"
"538","MGI:96436","MP:0001656","focal hepatic necrosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005370","Yes","Yes","Yes-Yes"
"539","MGI:96436","MP:0001656","focal hepatic necrosis","cellular phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005384","Yes","Yes","Yes-Yes"
"540","MGI:96436","MP:0002628","hepatic steatosis","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96436-liver","MP:0005370","Yes","Yes","Yes-Yes"
"541","MGI:95489","MP:0002060","abnormal skin morphology","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"542","MGI:95489","MP:0001198","tight skin","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"543","MGI:95489","MP:0000274","enlarged heart","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95489-heart","MP:0005385","Yes","Yes","Yes-Yes"
"544","MGI:95489","MP:0001625","cardiac hypertrophy","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95489-heart","MP:0005385","Yes","Yes","Yes-Yes"
"545","MGI:2387107","MP:0004255","abnormal spongiotrophoblast layer morphology","embryo phenotype","EMAPA:31876","spongiotrophoblast","MGI:2387107-spongiotrophoblast","MP:0005380","No","Yes","No-Yes"
"546","MGI:98277","MP:0020529","ectopic thalamus","nervous system phenotype","EMAPA:17540","thalamus","MGI:98277-thalamus","MP:0003631","Yes","Yes","Yes-Yes"
"547","MGI:2143311","MP:0003675","kidney cysts","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:2143311-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"548","MGI:99484","MP:0002109","abnormal limb morphology","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:99484-limb","MP:0005371","No","Yes","No-Yes"
"549","MGI:99484","MP:0000547","short limbs","limbs/digits/tail phenotype","EMAPA:16405","limb","MGI:99484-limb","MP:0005371","No","Yes","No-Yes"
"550","MGI:1339753","MP:0000559","abnormal femur morphology","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:1339753-femur","MP:0005371","Yes","Yes","Yes-Yes"
"551","MGI:1339753","MP:0000559","abnormal femur morphology","skeleton phenotype","EMAPA:19143","femur","MGI:1339753-femur","MP:0005390","Yes","Yes","Yes-Yes"
"552","MGI:1339753","MP:0000558","abnormal tibia morphology","limbs/digits/tail phenotype","EMAPA:19142","tibia","MGI:1339753-tibia","MP:0005371","Yes","Yes","Yes-Yes"
"553","MGI:1339753","MP:0000558","abnormal tibia morphology","skeleton phenotype","EMAPA:19142","tibia","MGI:1339753-tibia","MP:0005390","Yes","Yes","Yes-Yes"
"554","MGI:2443337","MP:0001325","abnormal retina morphology","vision/eye phenotype","EMAPA:17168","retina","MGI:2443337-retina","MP:0005391","Yes","Yes","Yes-Yes"
"555","MGI:2443337","MP:0001326","retinal degeneration","vision/eye phenotype","EMAPA:17168","retina","MGI:2443337-retina","MP:0005391","Yes","Yes","Yes-Yes"
"556","MGI:88064","MP:0003205","testicular atrophy","endocrine/exocrine gland phenotype","EMAPA:17972","testis","MGI:88064-testis","MP:0005379","Yes","Yes","Yes-Yes"
"557","MGI:88064","MP:0003205","testicular atrophy","reproductive system phenotype","EMAPA:17972","testis","MGI:88064-testis","MP:0005389","Yes","Yes","Yes-Yes"
"558","MGI:95566","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95566-heart","MP:0005385","Yes","Yes","Yes-Yes"
"559","MGI:95566","MP:0002825","abnormal notochord morphology","embryo phenotype","EMAPA:16191","notochord","MGI:95566-notochord","MP:0005380","Yes","Yes","Yes-Yes"
"560","MGI:95566","MP:0013200","head mesenchyme hypoplasia","growth/size/body region phenotype","EMAPA:16098","head mesenchyme","MGI:95566-head mesenchyme","MP:0005378","Yes","Yes","Yes-Yes"
"561","MGI:95566","MP:0013200","head mesenchyme hypoplasia","embryo phenotype","EMAPA:16098","head mesenchyme","MGI:95566-head mesenchyme","MP:0005380","Yes","Yes","Yes-Yes"
"562","MGI:94885","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:94885-heart","MP:0005385","Yes","Yes","Yes-Yes"
"563","MGI:94885","MP:0006085","myocardial necrosis","muscle phenotype","EMAPA:32688","cardiac muscle tissue","MGI:94885-cardiac muscle tissue","MP:0005369","Yes","Yes","Yes-Yes"
"564","MGI:94885","MP:0006085","myocardial necrosis","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:94885-cardiac muscle tissue","MP:0005385","Yes","Yes","Yes-Yes"
"565","MGI:95482","MP:0000603","pale liver","liver/biliary system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005370","Yes","Yes","Yes-Yes"
"566","MGI:95482","MP:0000609","abnormal liver physiology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:95482-liver","MP:0005370","Yes","Yes","Yes-Yes"
"567","MGI:95489","MP:0000266","abnormal heart morphology","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95489-heart","MP:0005385","Yes","Yes","Yes-Yes"
"568","MGI:95489","MP:0001200","thick skin","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"569","MGI:95489","MP:0005501","abnormal skin physiology","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"570","MGI:95489","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:95489-heart","MP:0005385","Yes","Yes","Yes-Yes"
"571","MGI:95489","MP:0009932","skin fibrosis","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"572","MGI:95317","MP:0001958","emphysema","respiratory system phenotype","EMAPA:16728","lung","MGI:95317-lung","MP:0005388","Yes","Yes","Yes-Yes"
"573","MGI:95317","MP:0001177","atelectasis","respiratory system phenotype","EMAPA:16728","lung","MGI:95317-lung","MP:0005388","Yes","Yes","Yes-Yes"
"574","MGI:95561","MP:0001879","abnormal lymphatic vessel morphology","immune system phenotype","EMAPA:35532","lymphatic vessel","MGI:95561-lymphatic vessel","MP:0005387","Yes","Yes","Yes-Yes"
"575","MGI:95561","MP:0001722","pale yolk sac","embryo phenotype","EMAPA:16085","yolk sac","MGI:95561-yolk sac","MP:0005380","Yes","Yes","Yes-Yes"
"576","MGI:1341884","MP:0005329","abnormal myocardium layer morphology","muscle phenotype","EMAPA:32688","cardiac muscle tissue","MGI:1341884-cardiac muscle tissue","MP:0005369","Yes","Yes","Yes-Yes"
"577","MGI:1341884","MP:0005329","abnormal myocardium layer morphology","cardiovascular system phenotype","EMAPA:32688","cardiac muscle tissue","MGI:1341884-cardiac muscle tissue","MP:0005385","Yes","Yes","Yes-Yes"
"578","MGI:95713","MP:0005294","abnormal heart ventricle morphology","cardiovascular system phenotype","EMAPA:17331","heart ventricle","MGI:95713-heart ventricle","MP:0005385","No","Yes","No-Yes"
"579","MGI:106918","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:106918-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"580","MGI:106918","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:106918-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"581","MGI:1100864","MP:0004066","abnormal primitive node morphology","embryo phenotype","EMAPA:16075","node","MGI:1100864-node","MP:0005380","Yes","Yes","Yes-Yes"
"582","MGI:1100864","MP:0008933","abnormal motile primary cilium physiology","embryo phenotype","EMAPA:16075","node","MGI:1100864-node","MP:0005380","Yes","Yes","Yes-Yes"
"583","MGI:1100864","MP:0008933","abnormal motile primary cilium physiology","cellular phenotype","EMAPA:16075","node","MGI:1100864-node","MP:0005384","Yes","Yes","Yes-Yes"
"584","MGI:1096327","MP:0000520","absent kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1096327-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"585","MGI:88467","MP:0001182","lung hemorrhage","cardiovascular system phenotype","EMAPA:16728","lung","MGI:88467-lung","MP:0005385","Yes","Yes","Yes-Yes"
"586","MGI:88467","MP:0001182","lung hemorrhage","respiratory system phenotype","EMAPA:16728","lung","MGI:88467-lung","MP:0005388","Yes","Yes","Yes-Yes"
"587","MGI:88467","MP:0030279","thin neurocranium","craniofacial phenotype","EMAPA:17681","chondrocranium","MGI:88467-chondrocranium","MP:0005382","Yes","Yes","Yes-Yes"
"588","MGI:88467","MP:0030279","thin neurocranium","skeleton phenotype","EMAPA:17681","chondrocranium","MGI:88467-chondrocranium","MP:0005390","Yes","Yes","Yes-Yes"
"589","MGI:109482","MP:0000849","abnormal cerebellum morphology","nervous system phenotype","EMAPA:17787","cerebellum","MGI:109482-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"590","MGI:109482","MP:0000851","cerebellum hypoplasia","nervous system phenotype","EMAPA:17787","cerebellum","MGI:109482-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"591","MGI:109482","MP:0000852","small cerebellum","nervous system phenotype","EMAPA:17787","cerebellum","MGI:109482-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"592","MGI:109482","MP:0014185","cerebellum atrophy","nervous system phenotype","EMAPA:17787","cerebellum","MGI:109482-cerebellum","MP:0003631","Yes","Yes","Yes-Yes"
"593","MGI:88114","MP:0005211","increased stomach mucosa thickness","digestive/alimentary phenotype","EMAPA:17023","stomach epithelium","MGI:88114-stomach epithelium","MP:0005381","Yes","Yes","Yes-Yes"
"594","MGI:1916782","MP:0000274","enlarged heart","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1916782-heart","MP:0005385","No","Yes","No-Yes"
"595","MGI:1916782","MP:0000275","heart hyperplasia","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1916782-heart","MP:0005385","No","Yes","No-Yes"
"596","MGI:1916782","MP:0001625","cardiac hypertrophy","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1916782-heart","MP:0005385","No","Yes","No-Yes"
"597","MGI:1916782","MP:0002833","increased heart weight","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1916782-heart","MP:0005385","No","Yes","No-Yes"
"598","MGI:1916782","MP:0003141","cardiac fibrosis","cardiovascular system phenotype","EMAPA:16105","heart","MGI:1916782-heart","MP:0005385","No","Yes","No-Yes"
"599","MGI:96086","MP:0012235","abnormal liver bud morphology","liver/biliary system phenotype","EMAPA:16847","hepatic primordium","MGI:96086-hepatic primordium","MP:0005370","Yes","Yes","Yes-Yes"
"600","MGI:95275","MP:0004077","abnormal striatum morphology","nervous system phenotype","EMAPA:17549","corpus striatum","MGI:95275-corpus striatum","MP:0003631","Yes","Yes","Yes-Yes"
"601","MGI:95275","MP:0004277","abnormal lateral ganglionic eminence morphology","nervous system phenotype","EMAPA:37470","lateral ganglionic eminence","MGI:95275-lateral ganglionic eminence","MP:0003631","Yes","Yes","Yes-Yes"
"602","MGI:95275","MP:0012468","decreased striatum area","nervous system phenotype","EMAPA:17549","corpus striatum","MGI:95275-corpus striatum","MP:0003631","Yes","Yes","Yes-Yes"
"603","MGI:1096359","MP:0003051","curly tail","limbs/digits/tail phenotype","EMAPA:16748","tail","MGI:1096359-tail","MP:0005371","Yes","Yes","Yes-Yes"
"604","MGI:95278","MP:0002111","abnormal tail morphology","limbs/digits/tail phenotype","EMAPA:16748","tail","MGI:95278-tail","MP:0005371","Yes","Yes","Yes-Yes"
"605","MGI:95278","MP:0000585","kinked tail","limbs/digits/tail phenotype","EMAPA:16748","tail","MGI:95278-tail","MP:0005371","Yes","Yes","Yes-Yes"
"606","MGI:95278","MP:0000592","short tail","limbs/digits/tail phenotype","EMAPA:16748","tail","MGI:95278-tail","MP:0005371","Yes","Yes","Yes-Yes"
"607","MGI:95778","MP:0008515","thin retinal outer nuclear layer","vision/eye phenotype","EMAPA:19157","retina outer nuclear layer","MGI:95778-retina outer nuclear layer","MP:0005391","Yes","Yes","Yes-Yes"
"608","MGI:95524","MP:0004350","long humerus","limbs/digits/tail phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005371","Yes","Yes","Yes-Yes"
"609","MGI:95524","MP:0004350","long humerus","skeleton phenotype","EMAPA:19106","humerus","MGI:95524-humerus","MP:0005390","Yes","Yes","Yes-Yes"
"610","MGI:95524","MP:0008158","increased diameter of femur","limbs/digits/tail phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005371","Yes","Yes","Yes-Yes"
"611","MGI:95524","MP:0008158","increased diameter of femur","skeleton phenotype","EMAPA:19143","femur","MGI:95524-femur","MP:0005390","Yes","Yes","Yes-Yes"
"612","MGI:95655","MP:0005201","abnormal retinal pigment epithelium morphology","pigmentation phenotype","EMAPA:17172","pigmented retinal epithelium","MGI:95655-pigmented retinal epithelium","MP:0001186","No","Yes","No-Yes"
"613","MGI:95655","MP:0005201","abnormal retinal pigment epithelium morphology","vision/eye phenotype","EMAPA:17172","pigmented retinal epithelium","MGI:95655-pigmented retinal epithelium","MP:0005391","No","Yes","No-Yes"
"614","MGI:95489","MP:0005275","abnormal skin tensile strength","integument phenotype","EMAPA:17525","skin","MGI:95489-skin","MP:0010771","Yes","Yes","Yes-Yes"
"615","MGI:1099809","MP:0000762","abnormal tongue morphology","growth/size/body region phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005378","Yes","Yes","Yes-Yes"
"616","MGI:1099809","MP:0000762","abnormal tongue morphology","digestive/alimentary phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005381","Yes","Yes","Yes-Yes"
"617","MGI:1099809","MP:0000762","abnormal tongue morphology","craniofacial phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005382","Yes","Yes","Yes-Yes"
"618","MGI:1099809","MP:0013264","tongue ankylosis","growth/size/body region phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005378","Yes","Yes","Yes-Yes"
"619","MGI:1099809","MP:0013264","tongue ankylosis","digestive/alimentary phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005381","Yes","Yes","Yes-Yes"
"620","MGI:1099809","MP:0013264","tongue ankylosis","craniofacial phenotype","EMAPA:17185","tongue","MGI:1099809-tongue","MP:0005382","Yes","Yes","Yes-Yes"
"621","MGI:95526","MP:0001698","decreased embryo size","growth/size/body region phenotype","EMAPA:16039","embryo","MGI:95526-embryo","MP:0005378","Yes","Yes","Yes-Yes"
"622","MGI:95526","MP:0001698","decreased embryo size","embryo phenotype","EMAPA:16039","embryo","MGI:95526-embryo","MP:0005380","Yes","Yes","Yes-Yes"
"623","MGI:88145","MP:0020083","decreased hippocampus volume","nervous system phenotype","EMAPA:32845","hippocampus","MGI:88145-hippocampus","MP:0003631","Yes","Yes","Yes-Yes"
"624","MGI:2670972","MP:0000520","absent kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:2670972-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"625","MGI:2670972","MP:0002135","abnormal kidney morphology","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:2670972-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"626","MGI:2670972","MP:0001341","absent eyelids","vision/eye phenotype","EMAPA:17829","eyelid","MGI:2670972-eyelid","MP:0005391","Yes","Yes","Yes-Yes"
"627","MGI:2670972","MP:0001216","abnormal epidermal layer morphology","integument phenotype","EMAPA:17528","epidermis","MGI:2670972-epidermis","MP:0010771","Yes","Yes","Yes-Yes"
"628","MGI:1921303","MP:0003604","single kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1921303-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"629","MGI:1921303","MP:0008528","polycystic kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1921303-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"630","MGI:1921303","MP:0002989","small kidney","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1921303-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"631","MGI:1921303","MP:0003675","kidney cysts","renal/urinary system phenotype","EMAPA:17373","metanephros","MGI:1921303-metanephros","MP:0005367","Yes","Yes","Yes-Yes"
"632","MGI:96217","MP:0000598","abnormal liver morphology","liver/biliary system phenotype","EMAPA:16846","liver","MGI:96217-liver","MP:0005370","Yes","Yes","Yes-Yes"
