query	match
HGNC:32947	MGI:2684989
HGNC:6163	MGI:1338035
HGNC:7733	MGI:97302
HGNC:10004	MGI:1338824
HGNC:6887	MGI:109298
HGNC:3383	MGI:95403
HGNC:28433	MGI:1924827
HGNC:12021	MGI:1309516
HGNC:6344	MGI:1101771
HGNC:23243	MGI:2686414
HGNC:15683	MGI:2680208
HGNC:6168	MGI:96620
HGNC:20418	MGI:2140945
HGNC:16209	MGI:1917720
HGNC:12858	MGI:99613
HGNC:7188	MGI:109150
HGNC:29832	MGI:1926164
HGNC:31922	MGI:1098749
HGNC:11085	MGI:1315203
HGNC:9561	MGI:1201670
HGNC:21051	MGI:1918830
HGNC:9824	MGI:101949
HGNC:18044	MGI:1923507
HGNC:914	MGI:88127
HGNC:26124	MGI:1098713
HGNC:21474	MGI:1927753
HGNC:5302	MGI:99841
HGNC:20354	MGI:1919600
HGNC:1972	MGI:1349479
HGNC:29938	MGI:1917562
HGNC:4068	MGI:1914980
HGNC:33499	MGI:1925349
HGNC:19019	MGI:2673000
HGNC:28657	MGI:2685919
HGNC:3959	MGI:892032
HGNC:16273	MGI:1914293
HGNC:15892	MGI:1913640
HGNC:20611	MGI:2677271
HGNC:30791	MGI:1918957
HGNC:6110	MGI:1352757
HGNC:4482	MGI:1202299
HGNC:25766	MGI:2443448
HGNC:17485	MGI:1930009
HGNC:11499	MGI:1328324
HGNC:14398	MGI:1351636
HGNC:11950	MGI:109550
HGNC:23805	MGI:1922552
HGNC:28702	MGI:2441753
HGNC:51253	MGI:1922097
HGNC:25673	MGI:1922823
HGNC:26434	MGI:3607716
HGNC:13013	MGI:2442415
HGNC:25639	MGI:1925127
HGNC:3649	MGI:1335087
HGNC:6879	MGI:1354946
HGNC:24669	MGI:1349421
HGNC:13618	MGI:1354706
HGNC:2051	MGI:1913100
HGNC:8104	MGI:106183
HGNC:19876	MGI:1278322
HGNC:20673	MGI:3057273
HGNC:17102	MGI:1917969
HGNC:13902	MGI:2151053
HGNC:29571	MGI:2672795
HGNC:29502	MGI:2685847
HGNC:1241	MGI:88223
HGNC:25238	MGI:1922994
HGNC:17857	MGI:1918178
HGNC:21537	MGI:2685114
HGNC:20474	MGI:2669037
HGNC:3762	MGI:1918686
HGNC:2524	MGI:88558
HGNC:22978	MGI:2446210
HGNC:4588	MGI:95823
HGNC:6137	MGI:96600
HGNC:195	MGI:1096335
HGNC:24534	MGI:1913659
HGNC:16140	MGI:1914561
HGNC:15654	MGI:1921384
HGNC:27270	MGI:2444741
HGNC:16961	MGI:3039602
HGNC:25483	MGI:1924434
HGNC:29534	MGI:1344426
HGNC:25048	MGI:1917164
HGNC:15451	MGI:1917329
HGNC:26740	MGI:1917620
HGNC:4558	MGI:1922762
HGNC:7201	MGI:1891384
HGNC:13592	MGI:1924223
HGNC:28992	MGI:1261849
HGNC:25246	MGI:2142593
HGNC:16225	MGI:1921493
HGNC:26317	MGI:1913791
HGNC:21096	MGI:2145304
HGNC:1367	MGI:1917237
HGNC:28610	MGI:2141043
HGNC:12784	MGI:98958
HGNC:9008	MGI:97603
HGNC:735	MGI:1277124
HGNC:26291	MGI:1919019
HGNC:1255	MGI:3041157
HGNC:22203	MGI:1923539
HGNC:29956	MGI:3582052
HGNC:16945	MGI:2384993
HGNC:11599	MGI:1888984
HGNC:14542	MGI:1922857
HGNC:24519	MGI:1914840
HGNC:9024	MGI:1914701
HGNC:28596	MGI:2145517
HGNC:2310	MGI:104726
HGNC:10360	MGI:102854
HGNC:21649	MGI:1914148
HGNC:9029	MGI:1347522
HGNC:13243	MGI:1861746
HGNC:10471	MGI:99852
HGNC:31399	MGI:2442535
HGNC:4817	MGI:1918041
HGNC:125	MGI:1928480
HGNC:16175	MGI:1924467
HGNC:9807	MGI:1333807
HGNC:26035	MGI:1914989
HGNC:25618	MGI:1923511
HGNC:8079	MGI:2686379
HGNC:20760	MGI:1915770
HGNC:28208	MGI:1921433
HGNC:30750	MGI:1921571
HGNC:30091	MGI:3576625
HGNC:20202	MGI:2442632
HGNC:24746	MGI:3779933
HGNC:20799	MGI:1917734
HGNC:29471	MGI:2685357
HGNC:6622	MGI:1914967
HGNC:11694	MGI:1914367
HGNC:7521	MGI:1919290
HGNC:16517	MGI:1919003
HGNC:15766	MGI:1338758
HGNC:4657	MGI:1277143
HGNC:24460	MGI:1351744
HGNC:784	MGI:109349
HGNC:6220	MGI:96659
HGNC:3431	MGI:95411
HGNC:29923	MGI:1934811
HGNC:25542	MGI:2144566
HGNC:6906	MGI:99259
HGNC:5229	MGI:1270129
HGNC:8898	MGI:97563
HGNC:16208	MGI:2445154
HGNC:16503	MGI:3026884
HGNC:14325	MGI:1916433
HGNC:4383	MGI:95770
HGNC:2528	MGI:109553
HGNC:10916	MGI:1859937
HGNC:17981	MGI:1913618
HGNC:5042	MGI:1201779
HGNC:1298	MGI:1923823
HGNC:1808	MGI:88362
HGNC:9585	MGI:105373
HGNC:28722	MGI:1098643
HGNC:12403	MGI:98864
HGNC:680	MGI:108430
HGNC:12826	MGI:1920442
HGNC:1544	MGI:88282
HGNC:430	MGI:1274782
HGNC:234	MGI:99675
HGNC:2082	MGI:99698
HGNC:24331	MGI:1928271
HGNC:20749	MGI:1923215
HGNC:15923	MGI:2157953
HGNC:895	MGI:1859216
HGNC:11362	MGI:103063
HGNC:26798	MGI:1926020
HGNC:7732	MGI:97301
HGNC:32327	MGI:1915325
HGNC:17223	MGI:2442406
HGNC:19740	MGI:1891924
HGNC:1237	MGI:2150152
HGNC:17943	MGI:2151483
HGNC:11513	MGI:1926368
HGNC:9021	MGI:97591
HGNC:26883	MGI:2145738
HGNC:10044	MGI:97919
HGNC:25784	MGI:1923013
HGNC:1058	MGI:1328362
HGNC:16106	MGI:1918765
HGNC:24925	MGI:1914641
HGNC:20491	MGI:3647570
HGNC:11627	MGI:104664
HGNC:1331	MGI:96031
HGNC:18191	MGI:2443034
HGNC:10731	MGI:109252
HGNC:24854	MGI:1261768
HGNC:12739	MGI:109568
HGNC:6176	MGI:96622
HGNC:4173	MGI:95664
HGNC:26762	MGI:1917304
HGNC:30832	MGI:1923760
HGNC:14650	MGI:2445173
HGNC:13506	MGI:1859823
HGNC:2671	MGI:94859
HGNC:28675	MGI:1926039
HGNC:7007	MGI:96960
HGNC:14671	MGI:1924748
HGNC:11329	MGI:98326
HGNC:934	MGI:1860440
HGNC:33843	MGI:1914372
HGNC:14846	MGI:3030865
HGNC:9002	MGI:1927542
HGNC:26853	MGI:5006716
HGNC:2857	MGI:1278339
HGNC:20368	MGI:1914552
HGNC:32349	MGI:1921876
HGNC:9841	MGI:108466
HGNC:12479	MGI:107412
HGNC:23468	MGI:1918450
HGNC:25904	MGI:1921050
HGNC:11071	MGI:102462
HGNC:1537	MGI:1338013
HGNC:19656	MGI:2388363
HGNC:1132	MGI:109532
HGNC:25990	MGI:2443564
HGNC:8548	MGI:97464
HGNC:1858	MGI:1889576
HGNC:6126	MGI:109334
HGNC:37276	MGI:1923097
HGNC:2187	MGI:88447
HGNC:10474	MGI:1928760
HGNC:2769	MGI:1915434
HGNC:9802	MGI:97846
HGNC:23199	MGI:1914830
HGNC:2367	MGI:88512
HGNC:17822	MGI:1917592
HGNC:16204	MGI:1920638
HGNC:25374	MGI:2139746
HGNC:1781	MGI:1918341
HGNC:26752	MGI:1921095
HGNC:671	MGI:1921444
HGNC:6970	MGI:97051
HGNC:9091	MGI:104807
HGNC:18648	MGI:2443967
HGNC:30384	MGI:1913458
HGNC:4492	MGI:1929509
HGNC:6690	MGI:108424
HGNC:3335	MGI:1098729
HGNC:23404	MGI:2385320
HGNC:18018	MGI:1914737
HGNC:11208	MGI:1277166
HGNC:28963	MGI:1913986
HGNC:25504	MGI:1913691
HGNC:17567	MGI:2447771
HGNC:11243	MGI:109242
HGNC:11963	MGI:1930001
HGNC:28904	MGI:1919598
HGNC:32528	MGI:3649529
HGNC:25074	MGI:1921169
HGNC:13529	MGI:1928477
HGNC:4799	MGI:96009
HGNC:14738	MGI:3030412
HGNC:28975	MGI:1926116
HGNC:9546	MGI:1346526
HGNC:12932	MGI:102749
HGNC:17634	MGI:1915814
HGNC:7237	MGI:1338023
HGNC:8153	MGI:97438
HGNC:23732	MGI:1289252
HGNC:19321	MGI:1352738
HGNC:9104	MGI:2154239
HGNC:28412	MGI:1917167
HGNC:22247	MGI:3651127
HGNC:703	MGI:1928896
HGNC:29599	MGI:2444480
HGNC:30325	MGI:1918586
HGNC:16443	MGI:1923447
HGNC:19666	MGI:2384963
HGNC:18737	MGI:2682318
HGNC:30777	MGI:2384982
HGNC:31367	MGI:1922981
HGNC:1755	MGI:106671
HGNC:2987	MGI:2429765
HGNC:30029	MGI:1921701
HGNC:13805	MGI:109619
HGNC:13543	MGI:2442688
HGNC:555	MGI:101919
HGNC:11602	MGI:98495
HGNC:28529	MGI:1923777
HGNC:24861	MGI:1915651
HGNC:29356	MGI:3525111
HGNC:18476	MGI:1915191
HGNC:19958	MGI:1913382
HGNC:40033	MGI:1923655
HGNC:11210	MGI:1333778
HGNC:53642	MGI:3649917
HGNC:14959	MGI:2443205
HGNC:14349	MGI:1918110
HGNC:25433	MGI:2442786
HGNC:6707	MGI:96832
HGNC:26961	MGI:1920257
HGNC:26128	MGI:1924042
HGNC:24188	MGI:108079
HGNC:1258	MGI:2136890
HGNC:14921	MGI:2681247
HGNC:3553	MGI:109609
HGNC:12814	MGI:99135
HGNC:1940	MGI:892979
HGNC:24065	MGI:1918953
HGNC:986	MGI:107701
HGNC:15261	MGI:3030945
HGNC:28513	MGI:1924284
HGNC:6206	MGI:96648
HGNC:17001	MGI:1920940
HGNC:53430	MGI:1916130
HGNC:12347	MGI:2153272
HGNC:5293	MGI:109521
HGNC:14214	MGI:1918972
HGNC:7889	MGI:2450016
HGNC:3321	MGI:101833
HGNC:21726	MGI:2673002
HGNC:26901	MGI:3647600
HGNC:24497	MGI:1921461
HGNC:801	MGI:88107
HGNC:16826	MGI:109127
HGNC:19748	MGI:2159621
HGNC:21674	MGI:1918563
HGNC:2345	MGI:88494
HGNC:30131	MGI:1922802
HGNC:14880	MGI:1917609
HGNC:37227	MGI:1921742
HGNC:19683	MGI:1341908
HGNC:25225	MGI:1918057
HGNC:7137	MGI:1314653
HGNC:10610	MGI:103576
HGNC:1266	MGI:1891883
HGNC:11584	MGI:1929658
HGNC:26470	MGI:2444633
HGNC:29282	MGI:1923241
HGNC:29163	MGI:1925427
HGNC:917	MGI:1349461
HGNC:20146	MGI:1889286
HGNC:25993	MGI:2445015
HGNC:3312	MGI:1100851
HGNC:24948	MGI:2143886
HGNC:16133	MGI:1914481
HGNC:31966	MGI:1918433
HGNC:25516	MGI:2685515
HGNC:26527	MGI:1196297
HGNC:7852	MGI:1931148
HGNC:30972	MGI:1922670
HGNC:1245	MGI:88225
HGNC:15605	MGI:1925723
HGNC:6181	MGI:99418
HGNC:44669	MGI:1925106
HGNC:19853	MGI:2685106
HGNC:7392	MGI:97169
HGNC:37931	MGI:1914971
HGNC:2385	MGI:1270859
HGNC:6256	MGI:1194504
HGNC:13813	MGI:1196608
HGNC:9040	MGI:1351327
HGNC:3538	MGI:101910
HGNC:26110	MGI:1924483
HGNC:11616	MGI:2385317
HGNC:12298	MGI:98823
HGNC:29122	MGI:2146407
HGNC:13200	MGI:103072
HGNC:16647	MGI:1934582
HGNC:37238	MGI:2148639
HGNC:21113	MGI:2146838
HGNC:26813	MGI:1917867
HGNC:28605	MGI:1913946
HGNC:5347	MGI:1925619
HGNC:33609	MGI:3608327
HGNC:1725	MGI:103198
HGNC:12836	MGI:894687
HGNC:20224	MGI:2444785
HGNC:9033	MGI:1341796
HGNC:12419	MGI:2144208
HGNC:28472	MGI:1921372
HGNC:14343	MGI:1919959
HGNC:2593	MGI:88586
HGNC:11060	MGI:99828
HGNC:6183	MGI:1338069
HGNC:23293	MGI:2675859
HGNC:5990	MGI:1890472
HGNC:2265	MGI:88473
HGNC:3026	MGI:94927
HGNC:32406	MGI:3644166
HGNC:13502	MGI:2176561
HGNC:10452	MGI:98181
HGNC:4646	MGI:1933277
HGNC:20260	MGI:2447876
HGNC:2483	MGI:1914587
HGNC:26854	MGI:2681853
HGNC:34417	MGI:3644580
HGNC:29092	MGI:2138628
HGNC:19973	MGI:1098783
HGNC:27351	MGI:1915293
HGNC:1622	MGI:107184
HGNC:29114	MGI:2448475
HGNC:15715	MGI:2443304
HGNC:5024	MGI:109128
HGNC:31675	MGI:2444233
HGNC:19174	MGI:2447162
HGNC:8008	MGI:1096391
HGNC:13629	MGI:2136401
HGNC:18028	MGI:1913496
HGNC:29301	MGI:2140651
HGNC:13743	MGI:1345140
HGNC:26507	MGI:2384861
HGNC:14974	MGI:1919232
HGNC:27806	MGI:2447765
HGNC:3222	MGI:102707
HGNC:15952	MGI:2139287
HGNC:20509	MGI:1919824
HGNC:13378	MGI:1918846
HGNC:25900	MGI:1916801
HGNC:1082	MGI:109328
HGNC:29177	MGI:1914324
HGNC:26199	MGI:1919675
HGNC:25412	MGI:1920344
HGNC:20162	MGI:1921609
HGNC:11871	MGI:98775
HGNC:7974	MGI:1346317
HGNC:18717	MGI:1914344
HGNC:15916	MGI:1920334
HGNC:29351	MGI:107858
HGNC:1985	MGI:105313
HGNC:34339	MGI:3698178
HGNC:7794	MGI:97312
HGNC:17217	MGI:2385920
HGNC:2433	MGI:1339758
HGNC:2000	MGI:1913447
HGNC:28524	MGI:3035141
HGNC:6380	MGI:1355294
HGNC:34410	MGI:1921092
HGNC:17032	MGI:2679720
HGNC:1738	MGI:2136459
HGNC:5294	MGI:109323
HGNC:25944	MGI:1914469
HGNC:11568	MGI:4936930
HGNC:814	MGI:104653
HGNC:9861	MGI:97855
HGNC:20486	MGI:1916139
HGNC:3347	MGI:2143333
HGNC:2348	MGI:1098280
HGNC:9314	MGI:107164
HGNC:6813	MGI:1930187
HGNC:26541	MGI:3588202
HGNC:16217	MGI:1917315
HGNC:14435	MGI:2182269
HGNC:8765	MGI:109283
HGNC:30203	MGI:3041257
HGNC:53648	MGI:5439433
HGNC:16005	MGI:1098624
HGNC:16863	MGI:1917580
HGNC:8126	MGI:109278
HGNC:6132	MGI:101791
HGNC:11868	MGI:1336209
HGNC:26460	MGI:1923321
HGNC:29589	MGI:1922423
HGNC:17066	MGI:1891824
HGNC:27563	MGI:3651706
HGNC:13023	MGI:2443465
HGNC:16219	MGI:1913294
HGNC:17838	MGI:1915199
HGNC:16486	MGI:2442201
HGNC:19962	MGI:1261775
HGNC:11749	MGI:101934
HGNC:18305	MGI:1917745
HGNC:3153	MGI:103060
HGNC:23800	MGI:2676970
HGNC:4205	MGI:1919327
HGNC:30681	MGI:1913974
HGNC:5393	MGI:1337072
HGNC:17342	MGI:3029414
HGNC:11277	MGI:1099431
HGNC:1165	MGI:2677061
HGNC:16471	MGI:2441980
HGNC:29982	MGI:3630329
HGNC:31326	MGI:2446242
HGNC:40028	MGI:2685360
HGNC:8962	MGI:99462
HGNC:11641	MGI:1202879
HGNC:11280	MGI:107931
HGNC:19072	MGI:1920916
HGNC:26643	MGI:2384788
HGNC:29000	MGI:1919014
HGNC:19904	MGI:2685179
HGNC:9993	MGI:1354739
HGNC:12929	MGI:99161
HGNC:12558	MGI:1270126
HGNC:16495	MGI:1917560
HGNC:26846	MGI:3613655
HGNC:13083	MGI:1927240
HGNC:3684	MGI:95520
HGNC:14530	MGI:1932575
HGNC:12950	MGI:1095403
HGNC:20663	MGI:1915913
HGNC:24944	MGI:1921997
HGNC:9259	MGI:2145814
HGNC:28980	MGI:1916520
HGNC:28328	MGI:2446143
HGNC:30623	MGI:2446256
HGNC:14499	MGI:1354367
HGNC:25591	MGI:1914429
HGNC:5181	MGI:2146636
HGNC:19712	MGI:2388733
HGNC:12517	MGI:98894
HGNC:13273	MGI:3036280
HGNC:5991	MGI:96542
HGNC:14422	MGI:1917758
HGNC:5387	MGI:2442264
HGNC:15585	MGI:1933366
HGNC:30249	MGI:2387194
HGNC:4722	MGI:2685307
HGNC:28714	MGI:2142841
HGNC:9652	MGI:107170
HGNC:19100	MGI:2181693
HGNC:17088	MGI:1923957
HGNC:21695	MGI:1306794
HGNC:600	MGI:88049
HGNC:25916	MGI:2443884
HGNC:26927	MGI:2446262
HGNC:5030	MGI:1924384
HGNC:23366	MGI:1921442
HGNC:13937	MGI:2146995
HGNC:7985	MGI:1352459
HGNC:24261	MGI:1915773
HGNC:26771	MGI:3026939
HGNC:20123	MGI:2144822
HGNC:18474	MGI:1338012
HGNC:29925	MGI:2385207
HGNC:7554	MGI:1891750
HGNC:11390	MGI:107168
HGNC:7973	MGI:1100526
HGNC:25296	MGI:3647604
HGNC:33755	MGI:1918296
HGNC:15845	MGI:1934601
HGNC:22226	MGI:2443088
HGNC:15589	MGI:2668451
HGNC:15746	MGI:1914395
HGNC:951	MGI:108015
HGNC:17170	MGI:2442186
HGNC:808	MGI:1915071
HGNC:16510	MGI:1354708
HGNC:20512	MGI:1196337
HGNC:9897	MGI:2447622
HGNC:9406	MGI:109211
HGNC:11915	MGI:1352474
HGNC:26027	MGI:1913449
HGNC:19866	MGI:2143977
HGNC:903	MGI:1096327
HGNC:14704	MGI:3030107
HGNC:52387	MGI:5594219
HGNC:28530	MGI:2385211
HGNC:12969	MGI:1289293
HGNC:26221	MGI:1924340
HGNC:11432	MGI:1914977
HGNC:15799	MGI:1916411
HGNC:20329	MGI:2444946
HGNC:20657	MGI:1914055
HGNC:4370	MGI:2135604
HGNC:6551	MGI:96770
HGNC:17184	MGI:1916549
HGNC:18871	MGI:1923805
HGNC:29943	MGI:1345184
HGNC:13044	MGI:3052806
HGNC:1516	MGI:88271
HGNC:20772	MGI:107813
HGNC:3680	MGI:1891427
HGNC:19026	MGI:2153518
HGNC:9210	MGI:97588
HGNC:11066	MGI:1355323
HGNC:23594	MGI:2444207
HGNC:15180	MGI:3031026
HGNC:19285	MGI:1921385
HGNC:34531	MGI:1922290
HGNC:5456	MGI:1316717
HGNC:11407	MGI:1924735
HGNC:11312	MGI:106657
HGNC:8918	MGI:107489
HGNC:26073	MGI:1917020
HGNC:9870	MGI:1914297
HGNC:7576	MGI:97255
HGNC:1173	MGI:1921807
HGNC:24972	MGI:1915183
HGNC:10915	MGI:1342283
HGNC:27709	MGI:2443639
HGNC:10880	MGI:98301
HGNC:6430	MGI:96692
HGNC:8138	MGI:1196423
HGNC:29433	MGI:2148050
HGNC:11247	MGI:1338031
HGNC:14025	MGI:1927126
HGNC:13237	MGI:1915187
HGNC:23409	MGI:2445171
HGNC:26801	MGI:2448532
HGNC:29415	MGI:2445181
HGNC:25023	MGI:2442106
HGNC:19038	MGI:1919363
HGNC:9620	MGI:1100520
HGNC:758	MGI:88090
HGNC:4460	MGI:107671
HGNC:23428	MGI:1919764
HGNC:8001	MGI:1315213
HGNC:10060	MGI:1353419
HGNC:19965	MGI:1917811
HGNC:29873	MGI:1914300
HGNC:28391	MGI:1913579
HGNC:17586	MGI:1929261
HGNC:20067	MGI:1922091
HGNC:26148	MGI:1917711
HGNC:2895	MGI:1343498
HGNC:9675	MGI:102694
HGNC:17348	MGI:1918017
HGNC:4909	MGI:1338010
HGNC:19119	MGI:2384916
HGNC:25340	MGI:3643058
HGNC:10325	MGI:1915443
HGNC:19678	MGI:1914848
HGNC:5472	MGI:96438
HGNC:28971	MGI:1924834
HGNC:16274	MGI:2152187
HGNC:904	MGI:1270862
HGNC:2494	MGI:1201685
HGNC:22448	MGI:108011
HGNC:30748	MGI:2384311
HGNC:21487	MGI:3610311
HGNC:30083	MGI:1933131
HGNC:18053	MGI:2156538
HGNC:8785	MGI:97524
HGNC:9664	MGI:97808
HGNC:24902	MGI:2145425
HGNC:13635	MGI:1890497
HGNC:19000	MGI:2444418
HGNC:25014	MGI:1923751
HGNC:8700	MGI:1935214
HGNC:1780	MGI:1328368
HGNC:26556	MGI:1921735
HGNC:19343	MGI:1341828
HGNC:6068	MGI:105932
HGNC:4461	MGI:107672
HGNC:12423	MGI:109571
HGNC:12033	MGI:108041
HGNC:25061	MGI:1921013
HGNC:26890	MGI:1915143
HGNC:23480	MGI:1347488
HGNC:11290	MGI:107585
HGNC:3817	MGI:1347469
HGNC:4708	MGI:109266
HGNC:28051	MGI:1922145
HGNC:9603	MGI:1097156
HGNC:10583	MGI:1345149
HGNC:28592	MGI:1914787
HGNC:23782	MGI:1921076
HGNC:9725	MGI:97829
HGNC:1967	MGI:87895
HGNC:3188	MGI:95286
HGNC:5208	MGI:103562
HGNC:27912	MGI:1913798
HGNC:15193	MGI:3030391
HGNC:16249	MGI:3650937
HGNC:24340	MGI:1925939
HGNC:3377	MGI:95401
HGNC:2088	MGI:1346017
HGNC:10866	MGI:1316659
HGNC:3231	MGI:1858235
HGNC:7661	MGI:97284
HGNC:24218	MGI:109386
HGNC:30228	MGI:2441932
HGNC:15855	MGI:106664
HGNC:9061	MGI:107451
HGNC:17147	MGI:1929760
HGNC:26277	MGI:1917019
HGNC:17675	MGI:1913789
HGNC:13527	MGI:1921084
HGNC:24967	MGI:1914389
HGNC:28967	MGI:2681124
HGNC:13310	MGI:1935037
HGNC:2911	MGI:1926170
HGNC:30491	MGI:2138735
HGNC:3432	MGI:104771
HGNC:26232	MGI:1923258
HGNC:25133	MGI:2444136
HGNC:7109	MGI:1351638
HGNC:18656	MGI:1918590
HGNC:18187	MGI:104803
HGNC:29228	MGI:1918325
HGNC:19742	MGI:1916956
HGNC:14587	MGI:1919027
HGNC:21602	MGI:2681867
HGNC:14550	MGI:2157782
HGNC:3246	MGI:1270840
HGNC:18445	MGI:1922850
HGNC:13211	MGI:1889008
HGNC:25305	MGI:2144305
HGNC:32312	MGI:3644685
HGNC:12805	MGI:98973
HGNC:25574	MGI:1914775
HGNC:21375	MGI:2684934
HGNC:15534	MGI:1333819
HGNC:19940	MGI:1913583
HGNC:6402	MGI:1917822
HGNC:20390	MGI:1929899
HGNC:16163	MGI:2685552
HGNC:2261	MGI:1917052
HGNC:630	MGI:107194
HGNC:21067	MGI:2442796
HGNC:13817	MGI:1891767
HGNC:26991	MGI:2685490
HGNC:28583	MGI:1922667
HGNC:16475	MGI:1919802
HGNC:10417	MGI:1925544
HGNC:51258	MGI:1923049
HGNC:39433	MGI:1916703
HGNC:10705	MGI:1919746
HGNC:2949	MGI:2683040
HGNC:17793	MGI:1855688
HGNC:16783	MGI:2384876
HGNC:7781	MGI:99421
HGNC:10316	MGI:1929455
HGNC:10294	MGI:98001
HGNC:17306	MGI:3039562
HGNC:16778	MGI:1916723
HGNC:1378	MGI:1926249
HGNC:14202	MGI:1891496
HGNC:21168	MGI:1926078
HGNC:26967	MGI:2442001
HGNC:16731	MGI:1914981
HGNC:9362	MGI:103294
HGNC:13997	MGI:2685844
HGNC:29426	MGI:2445053
HGNC:20803	MGI:2142403
HGNC:28338	MGI:2444273
HGNC:18081	MGI:1344332
HGNC:32213	MGI:1914516
HGNC:219	MGI:3045353
HGNC:2884	MGI:1338833
HGNC:361	MGI:87977
HGNC:11919	MGI:88336
HGNC:20151	MGI:3039629
HGNC:2860	MGI:1298378
HGNC:26149	MGI:3606051
HGNC:7321	MGI:1333884
HGNC:3391	MGI:109378
HGNC:5194	MGI:1201606
HGNC:4667	MGI:2138937
HGNC:6140	MGI:96603
HGNC:18650	MGI:1919822
HGNC:8354	MGI:3030283
HGNC:4485	MGI:1924104
HGNC:37270	MGI:2685786
HGNC:16198	MGI:1915486
HGNC:17836	MGI:1923918
HGNC:26950	MGI:1918814
HGNC:6873	MGI:1338024
HGNC:16231	MGI:2154433
HGNC:30027	MGI:1925835
HGNC:28913	MGI:2141135
HGNC:30424	MGI:1891433
HGNC:14726	MGI:3030562
HGNC:995	MGI:108052
HGNC:5036	MGI:101947
HGNC:3182	MGI:103248
HGNC:26697	MGI:1919387
HGNC:25652	MGI:107236
HGNC:29524	MGI:1890655
HGNC:6710	MGI:96836
HGNC:19161	MGI:2448556
HGNC:10606	MGI:98254
HGNC:16095	MGI:3611233
HGNC:26103	MGI:1920582
HGNC:20154	MGI:1915938
HGNC:17840	MGI:1913420
HGNC:3380	MGI:103008
HGNC:7548	MGI:101785
HGNC:15985	MGI:1928849
HGNC:9158	MGI:2180564
HGNC:8974	MGI:2445019
HGNC:14313	MGI:1098597
HGNC:20788	MGI:2442473
HGNC:21698	MGI:1344349
HGNC:11433	MGI:109355
HGNC:11128	MGI:98330
HGNC:292	MGI:87948
HGNC:40040	MGI:1917330
HGNC:20718	MGI:2158505
HGNC:29972	MGI:1915371
HGNC:16997	MGI:1929671
HGNC:9219	MGI:102524
HGNC:11167	MGI:101772
HGNC:1854	MGI:99700
HGNC:22394	MGI:2443804
HGNC:11699	MGI:1349457
HGNC:16234	MGI:3652571
HGNC:3368	MGI:1202295
HGNC:373	MGI:1341149
HGNC:7127	MGI:101938
HGNC:25525	MGI:1920037
HGNC:9672	MGI:3026877
HGNC:1081	MGI:1097164
HGNC:15191	MGI:3030394
HGNC:24789	MGI:1916170
HGNC:3365	MGI:1321386
HGNC:30231	MGI:1915087
HGNC:21148	MGI:2148796
HGNC:4795	MGI:2140356
HGNC:29241	MGI:1917672
HGNC:8547	MGI:894286
HGNC:3227	MGI:105097
HGNC:33847	MGI:1924271
HGNC:3749	MGI:95554
HGNC:33159	MGI:1921287
HGNC:24259	MGI:1917036
HGNC:3953	MGI:109166
HGNC:24476	MGI:2138865
HGNC:25384	MGI:1921915
HGNC:17613	MGI:1914368
HGNC:16715	MGI:2682639
HGNC:8718	MGI:1935205
HGNC:19970	MGI:1917042
HGNC:28735	MGI:2681875
HGNC:8738	MGI:105099
HGNC:14215	MGI:3036269
HGNC:3658	MGI:1890221
HGNC:18138	MGI:2386251
HGNC:6890	MGI:891995
HGNC:19818	MGI:1859149
HGNC:32594	MGI:3040696
HGNC:24084	MGI:1919024
HGNC:2893	MGI:1354952
HGNC:21490	MGI:1923997
HGNC:14637	MGI:2676312
HGNC:6219	MGI:3037820
HGNC:6522	MGI:96755
HGNC:24961	MGI:1916782
HGNC:30757	MGI:2443815
HGNC:9892	MGI:1347074
HGNC:3768	MGI:101815
HGNC:4030	MGI:1890226
HGNC:4413	MGI:95764
HGNC:14068	MGI:1333784
HGNC:15947	MGI:1919815
HGNC:23523	MGI:1921254
HGNC:20427	MGI:1918320
HGNC:21722	MGI:1918071
HGNC:13900	MGI:1351318
HGNC:6282	MGI:1341841
HGNC:19977	MGI:1925224
HGNC:16397	MGI:2146553
HGNC:1543	MGI:88281
HGNC:17097	MGI:2385133
HGNC:3343	MGI:95390
HGNC:3546	MGI:88383
HGNC:14270	MGI:2685563
HGNC:16041	MGI:1891716
HGNC:255	MGI:2446626
HGNC:13029	MGI:3041170
HGNC:8638	MGI:1343094
HGNC:1356	MGI:2387215
HGNC:11805	MGI:103306
HGNC:15577	MGI:2386306
HGNC:18682	MGI:1915005
HGNC:34454	MGI:2685163
HGNC:27622	MGI:108076
HGNC:12482	MGI:1914378
HGNC:13581	MGI:2446216
HGNC:25705	MGI:1920094
HGNC:2154	MGI:109604
HGNC:15508	MGI:1929237
HGNC:12269	MGI:1328317
HGNC:25153	MGI:1920961
HGNC:15877	MGI:1915540
HGNC:23745	MGI:1923896
HGNC:7944	MGI:97372
HGNC:24768	MGI:2385325
HGNC:29551	MGI:1100877
HGNC:6632	MGI:2667537
HGNC:2869	MGI:2683592
HGNC:25268	MGI:2685921
HGNC:2227	MGI:88469
HGNC:19411	MGI:2389180
HGNC:16193	MGI:1919880
HGNC:16179	MGI:2685852
HGNC:12412	MGI:107861
HGNC:22042	MGI:1930788
HGNC:21329	MGI:2661375
HGNC:29233	MGI:2444773
HGNC:2455	MGI:1920014
HGNC:13843	MGI:1860402
